# time	x	y	stress_xx	strain_xx
0.7181532566	0.1380535386	0.0000000000	2976.5172458303	-4.4748574337
0.7191019399	0.1380535386	0.0000000000	2969.5196625372	-4.4871957925
0.7200506232	0.1380535386	0.0000000000	2962.5231589223	-4.4995049960
0.7209993065	0.1380535386	0.0000000000	2955.5277080757	-4.5117850482
0.7219479898	0.1380535386	0.0000000000	2948.5332833273	-4.5240359533
0.7228966731	0.1380535386	0.0000000000	2941.5398576749	-4.5362577151
0.7238453564	0.1380535386	0.0000000000	2934.5474043779	-4.5484503374
0.7247940397	0.1380535386	0.0000000000	2927.5558966441	-4.5606138239
0.7257427230	0.1380535386	0.0000000000	2920.5653079426	-4.5727481782
0.7266914063	0.1380535386	0.0000000000	2913.5756113369	-4.5848534037
0.7276400896	0.1380535386	0.0000000000	2906.5867804446	-4.5969295038
0.7285887729	0.1380535386	0.0000000000	2899.5987884709	-4.6089764816
0.7295374562	0.1380535386	0.0000000000	2892.6116090843	-4.6209943403
0.7304861395	0.1380535386	0.0000000000	2885.6252155922	-4.6329830829
0.7314348228	0.1380535386	0.0000000000	2878.6395815918	-4.6449427123
0.7323835061	0.1380535386	0.0000000000	2871.6546803176	-4.6568732311
0.7333321894	0.1380535386	0.0000000000	2864.6704857145	-4.6687746421
0.7342808727	0.1380535386	0.0000000000	2857.6869714194	-4.6806469479
0.7352295560	0.1380535386	0.0000000000	2850.7041102880	-4.6924901507
0.7361782393	0.1380535386	0.0000000000	2843.7218769028	-4.7043042529
0.7371269226	0.1380535386	0.0000000000	2836.7402445215	-4.7160892568
0.7380756059	0.1380535386	0.0000000000	2829.7591871199	-4.7278451643
0.7390242892	0.1380535386	0.0000000000	2822.7786781633	-4.7395719775
0.7399729725	0.1380535386	0.0000000000	2815.7986913141	-4.7512696981
0.7409216558	0.1380535386	0.0000000000	2808.8192007577	-4.7629383280
0.7418703391	0.1380535386	0.0000000000	2801.8401800326	-4.7745778688
0.7428190224	0.1380535386	0.0000000000	2794.8616034288	-4.7861883219
0.7437677057	0.1380535386	0.0000000000	2787.8834444094	-4.7977696887
0.7447163890	0.1380535386	0.0000000000	2780.9056773710	-4.8093219706
0.7456650723	0.1380535386	0.0000000000	2773.9282760320	-4.8208451687
0.7466137556	0.1380535386	0.0000000000	2766.9512145776	-4.8323392840
0.7475624389	0.1380535386	0.0000000000	2759.9744664628	-4.8438043175
0.7485111222	0.1380535386	0.0000000000	2752.9980063146	-4.8552402700
0.7494598055	0.1380535386	0.0000000000	2746.0218086874	-4.8666471422
0.7504084888	0.1380535386	0.0000000000	2739.0458468163	-4.8780249347
0.7513571721	0.1380535386	0.0000000000	2732.0700956203	-4.8893736481
0.7523058554	0.1380535386	0.0000000000	2725.0945292776	-4.9006932826
0.7532545387	0.1380535386	0.0000000000	2718.1191220570	-4.9119838386
0.7542032220	0.1380535386	0.0000000000	2711.1438484223	-4.9232453161
0.7551519052	0.1380535386	0.0000000000	2704.1686824250	-4.9344777153
0.7561005885	0.1380535386	0.0000000000	2697.1935989713	-4.9456810360
0.7570492718	0.1380535386	0.0000000000	2690.2185721544	-4.9568552781
0.7579979551	0.1380535386	0.0000000000	2683.2435767398	-4.9680004413
0.7589466384	0.1380535386	0.0000000000	2676.2685873594	-4.9791165251
0.7598953217	0.1380535386	0.0000000000	2669.2935791993	-4.9902035290
0.7608440050	0.1380535386	0.0000000000	2662.3185272884	-5.0012614524
0.7617926883	0.1380535386	0.0000000000	2655.3434053172	-5.0122902945
0.7627413716	0.1380535386	0.0000000000	2648.3681880541	-5.0232900546
0.7636900549	0.1380535386	0.0000000000	2641.3928519680	-5.0342607315
0.7646387382	0.1380535386	0.0000000000	2634.4173688524	-5.0452023243
0.7655874215	0.1380535386	0.0000000000	2627.4417169753	-5.0561148317
0.7665361048	0.1380535386	0.0000000000	2620.4658714782	-5.0669982525
0.7674847881	0.1380535386	0.0000000000	2613.4898054508	-5.0778525852
0.7684334714	0.1380535386	0.0000000000	2606.5134956980	-5.0886778283
0.7693821547	0.1380535386	0.0000000000	2599.5369172118	-5.0994739802
0.7703308380	0.1380535386	0.0000000000	2592.5600439057	-5.1102410391
0.7712795213	0.1380535386	0.0000000000	2585.5828545287	-5.1209790032
0.7722282046	0.1380535386	0.0000000000	2578.6053242994	-5.1316878706
0.7731768879	0.1380535386	0.0000000000	2571.6274222813	-5.1423676391
0.7741255712	0.1380535386	0.0000000000	2564.6491319564	-5.1530183066
0.7750742545	0.1380535386	0.0000000000	2557.6704270625	-5.1636398708
0.7760229378	0.1380535386	0.0000000000	2550.6912796369	-5.1742323293
0.7769716211	0.1380535386	0.0000000000	2543.7116762644	-5.1847956796
0.7779203044	0.1380535386	0.0000000000	2536.7315770667	-5.1953299192
0.7788689877	0.1380535386	0.0000000000	2529.7509704549	-5.2058350452
0.7798176710	0.1380535386	0.0000000000	2522.7698283277	-5.2163110549
0.7807663543	0.1380535386	0.0000000000	2515.7881246391	-5.2267579453
0.7817150376	0.1380535386	0.0000000000	2508.8058423218	-5.2371757134
0.7826637209	0.1380535386	0.0000000000	2501.8229505106	-5.2475643560
0.7836124042	0.1380535386	0.0000000000	2494.8394368349	-5.2579238700
0.7845610875	0.1380535386	0.0000000000	2487.8552645366	-5.2682542519
0.7855097708	0.1380535386	0.0000000000	2480.8704196889	-5.2785554983
0.7864584541	0.1380535386	0.0000000000	2473.8848667677	-5.2888276057
0.7874071374	0.1380535386	0.0000000000	2466.8986004345	-5.2990705702
0.7883558207	0.1380535386	0.0000000000	2459.9115819383	-5.3092843883
0.7893045040	0.1380535386	0.0000000000	2452.9238060351	-5.3194690560
0.7902531873	0.1380535386	0.0000000000	2445.9352292039	-5.3296245693
0.7912018706	0.1380535386	0.0000000000	2438.9458479884	-5.3397509241
0.7921505539	0.1380535386	0.0000000000	2431.9556242557	-5.3498481163
0.7930992372	0.1380535386	0.0000000000	2424.9645482140	-5.3599161415
0.7940479205	0.1380535386	0.0000000000	2417.9725783679	-5.3699549953
0.7949966038	0.1380535386	0.0000000000	2410.9797102003	-5.3799646733
0.7959452871	0.1380535386	0.0000000000	2403.9859306790	-5.3899451709
0.7968939704	0.1380535386	0.0000000000	2396.9911929333	-5.3998964834
0.7978426537	0.1380535386	0.0000000000	2389.9954868096	-5.4098186059
0.7987913370	0.1380535386	0.0000000000	2382.9987827601	-5.4197115335
0.7997400203	0.1380535386	0.0000000000	2376.0010739900	-5.4295752612
0.8006887036	0.1380535386	0.0000000000	2369.0023256610	-5.4394097840
0.8016373869	0.1380535386	0.0000000000	2362.0025328974	-5.4492150966
0.8025860702	0.1380535386	0.0000000000	2355.0016545566	-5.4589911937
0.8035347534	0.1380535386	0.0000000000	2347.9996776652	-5.4687380699
0.8044834367	0.1380535386	0.0000000000	2340.9965763349	-5.4784557198
0.8054321200	0.1380535386	0.0000000000	2333.9923595165	-5.4881441377
0.8063808033	0.1380535386	0.0000000000	2326.9869432761	-5.4978033178
0.8073294866	0.1380535386	0.0000000000	2319.9803456618	-5.5074332544
0.8082781699	0.1380535386	0.0000000000	2312.9725659288	-5.5170339415
0.8092268532	0.1380535386	0.0000000000	2305.9635739083	-5.5266053734
0.8101755365	0.1380535386	0.0000000000	2298.9533131457	-5.5361475437
0.8111242198	0.1380535386	0.0000000000	2291.9417757156	-5.5456604463
0.8120729031	0.1380535386	0.0000000000	2284.9289848547	-5.5551440749
0.8130215864	0.1380535386	0.0000000000	2277.9149149771	-5.5645984234
0.8139702697	0.1380535386	0.0000000000	2270.8994566454	-5.5740234849
0.8149189530	0.1380535386	0.0000000000	2263.8827172547	-5.5834192532
0.8158676363	0.1380535386	0.0000000000	2256.8645297117	-5.5927857212
0.8168163196	0.1380535386	0.0000000000	2249.8450007484	-5.6021228824
0.8177650029	0.1380535386	0.0000000000	2242.8241551255	-5.6114307303
0.8187136862	0.1380535386	0.0000000000	2235.8017664026	-5.6207092574
0.8196623695	0.1380535386	0.0000000000	2228.7779747169	-5.6299584568
0.8206110528	0.1380535386	0.0000000000	2221.7526920682	-5.6391783213
0.8215597361	0.1380535386	0.0000000000	2214.7260881441	-5.6483688443
0.8225084194	0.1380535386	0.0000000000	2207.6977445635	-5.6575300175
0.8234571027	0.1380535386	0.0000000000	2200.6680152686	-5.6666618340
0.8244057860	0.1380535386	0.0000000000	2193.6369135444	-5.6757642870
0.8253544693	0.1380535386	0.0000000000	2186.6040870211	-5.6848373682
0.8263031526	0.1380535386	0.0000000000	2179.5696011826	-5.6938810696
0.8272518359	0.1380535386	0.0000000000	2172.5335322538	-5.7028953834
0.8282005192	0.1380535386	0.0000000000	2165.4958998856	-5.7118803020
0.8291492025	0.1380535386	0.0000000000	2158.4568664597	-5.7208358182
0.8300978858	0.1380535386	0.0000000000	2151.4158510144	-5.7297619228
0.8310465691	0.1380535386	0.0000000000	2144.3733424009	-5.7386586082
0.8319952524	0.1380535386	0.0000000000	2137.3292100726	-5.7475258664
0.8329439357	0.1380535386	0.0000000000	2130.2832412598	-5.7563636887
0.8338926190	0.1380535386	0.0000000000	2123.2354908227	-5.7651720662
0.8348413023	0.1380535386	0.0000000000	2116.1864012133	-5.7739509922
0.8357899856	0.1380535386	0.0000000000	2109.1352390737	-5.7827004567
0.8367386689	0.1380535386	0.0000000000	2102.0826747399	-5.7914204526
0.8376873522	0.1380535386	0.0000000000	2095.0278021198	-5.8001109689
0.8386360355	0.1380535386	0.0000000000	2087.9713768125	-5.8087719978
0.8395847188	0.1380535386	0.0000000000	2080.9131757920	-5.8174035306
0.8405334021	0.1380535386	0.0000000000	2073.8531127223	-5.8260055581
0.8414820854	0.1380535386	0.0000000000	2066.7909355679	-5.8345780702
0.8424307687	0.1380535386	0.0000000000	2059.7271863207	-5.8431210588
0.8433794520	0.1380535386	0.0000000000	2052.6615433266	-5.8516345146
0.8443281353	0.1380535386	0.0000000000	2045.5938646232	-5.8601184278
0.8452768186	0.1380535386	0.0000000000	2038.5242577995	-5.8685727887
0.8462255019	0.1380535386	0.0000000000	2031.4531829216	-5.8769975899
0.8471741852	0.1380535386	0.0000000000	2024.3790318790	-5.8853928168
0.8481228685	0.1380535386	0.0000000000	2017.3033127651	-5.8937584615
0.8490715518	0.1380535386	0.0000000000	2010.2258822155	-5.9020945153
0.8500202351	0.1380535386	0.0000000000	2003.1466738976	-5.9104009692
0.8509689184	0.1380535386	0.0000000000	1996.0664414638	-5.9186778173
0.8519176016	0.1380535386	0.0000000000	1988.9819455881	-5.9269250402
0.8528662849	0.1380535386	0.0000000000	1981.8973072704	-5.9351426357
0.8538149682	0.1380535386	0.0000000000	1974.8089156824	-5.9433305864
0.8547636515	0.1380535386	0.0000000000	1967.7183066583	-5.9514888814
0.8557123348	0.1380535386	0.0000000000	1960.6263983887	-5.9596175135
0.8566610181	0.1380535386	0.0000000000	1953.5330863320	-5.9677164752
0.8576097014	0.1380535386	0.0000000000	1946.4380393786	-5.9757857574
0.8585583847	0.1380535386	0.0000000000	1939.3430184248	-5.9838253585
0.8595070680	0.1380535386	0.0000000000	1932.2429201347	-5.9918352555
0.8604557513	0.1380535386	0.0000000000	1925.1401533318	-5.9998154352
0.8614044346	0.1380535386	0.0000000000	1918.0343773410	-6.0077658833
0.8623531179	0.1380535386	0.0000000000	1910.9268170421	-6.0156865904
0.8633018012	0.1380535386	0.0000000000	1903.8179709366	-6.0235775492
0.8642504845	0.1380535386	0.0000000000	1896.7070280519	-6.0314387491
0.8651991678	0.1380535386	0.0000000000	1889.5939634184	-6.0392701790
0.8661478511	0.1380535386	0.0000000000	1882.4754325316	-6.0470718142
0.8670965344	0.1380535386	0.0000000000	1875.3582951624	-6.0548436584
0.8680452177	0.1380535386	0.0000000000	1868.2380321031	-6.0625856965
0.8689939010	0.1380535386	0.0000000000	1861.1143395435	-6.0702979120
0.8699425843	0.1380535386	0.0000000000	1853.9909550870	-6.0779803041
0.8708912676	0.1380535386	0.0000000000	1846.8631854963	-6.0856328522
0.8718399509	0.1380535386	0.0000000000	1839.7309897576	-6.0932555356
0.8727886342	0.1380535386	0.0000000000	1832.5989300675	-6.1008483526
0.8737373175	0.1380535386	0.0000000000	1825.4589944753	-6.1084112679
0.8746860008	0.1380535386	0.0000000000	1818.3254077984	-6.1159443059
0.8756346841	0.1380535386	0.0000000000	1811.1866774530	-6.1234474427
0.8765833674	0.1380535386	0.0000000000	1804.0425897805	-6.1309206534
0.8775320507	0.1380535386	0.0000000000	1796.8976238522	-6.1383639319
0.8784807340	0.1380535386	0.0000000000	1789.7478653890	-6.1457772556
0.8794294173	0.1380535386	0.0000000000	1782.6020809891	-6.1531606389
0.8803781006	0.1380535386	0.0000000000	1775.4459476442	-6.1605140357
0.8813267839	0.1380535386	0.0000000000	1768.2962133556	-6.1678374703
0.8822754672	0.1380535386	0.0000000000	1761.1371220580	-6.1751309009
0.8832241505	0.1380535386	0.0000000000	1753.9730655076	-6.1823943039
0.8841728338	0.1380535386	0.0000000000	1746.8062385460	-6.1896276650
0.8851215171	0.1380535386	0.0000000000	1739.6428837374	-6.1968309963
0.8860702004	0.1380535386	0.0000000000	1732.4729039344	-6.2040042671
0.8870188837	0.1380535386	0.0000000000	1725.2959472065	-6.2111474451
0.8879675670	0.1380535386	0.0000000000	1718.1279812642	-6.2182605655
0.8889162503	0.1380535386	0.0000000000	1710.9502680423	-6.2253435843
0.8898649336	0.1380535386	0.0000000000	1703.7662988227	-6.2323964723
0.8908136169	0.1380535386	0.0000000000	1696.5843770614	-6.2394192353
0.8917623002	0.1380535386	0.0000000000	1689.3923308807	-6.2464118274
0.8927109835	0.1380535386	0.0000000000	1682.2029841273	-6.2533742571
0.8936596668	0.1380535386	0.0000000000	1675.0254641626	-6.2603065710
0.8946083501	0.1380535386	0.0000000000	1667.8401077636	-6.2672087330
0.8955570334	0.1380535386	0.0000000000	1660.6616446364	-6.2740807689
0.8965057167	0.1380535386	0.0000000000	1653.4468409924	-6.2809225221
0.8974544000	0.1380535386	0.0000000000	1646.2779959405	-6.2877341832
0.8984030833	0.1380535386	0.0000000000	1639.0749451429	-6.2945156043
0.8993517666	0.1380535386	0.0000000000	1631.8576308791	-6.3012667222
0.9003004498	0.1380535386	0.0000000000	1624.6923397800	-6.3079877528
0.9012491331	0.1380535386	0.0000000000	1617.5088763984	-6.3146786158
0.9021978164	0.1380535386	0.0000000000	1610.2828226667	-6.3213391278
0.9031464997	0.1380535386	0.0000000000	1603.0382499155	-6.3279692074
0.9040951830	0.1380535386	0.0000000000	1595.8522343496	-6.3345690980
0.9050438663	0.1380535386	0.0000000000	1588.6226183991	-6.3411386124
0.9059925496	0.1380535386	0.0000000000	1581.3875645977	-6.3476777238
0.9069412329	0.1380535386	0.0000000000	1574.0779531264	-6.3541861135
0.9078899162	0.1380535386	0.0000000000	1566.9601316370	-6.3606645872
0.9088385995	0.1380535386	0.0000000000	1559.6400180424	-6.3671122865
0.9097872828	0.1380535386	0.0000000000	1552.3821935053	-6.3735294709
0.9107359661	0.1380535386	0.0000000000	1545.2275132843	-6.3799165714
0.9116846494	0.1380535386	0.0000000000	1537.9468266848	-6.3862730516
0.9126333327	0.1380535386	0.0000000000	1530.7189184449	-6.3925991308
0.9135820160	0.1380535386	0.0000000000	1523.5146183673	-6.3988949041
0.9145306993	0.1380535386	0.0000000000	1516.1396572077	-6.4051596461
0.9154793826	0.1380535386	0.0000000000	1508.9502483014	-6.4113941370
0.9164280659	0.1380535386	0.0000000000	1501.7145810663	-6.4175981757
0.9173767492	0.1380535386	0.0000000000	1494.4006534640	-6.4237714272
0.9183254325	0.1380535386	0.0000000000	5766.1163121405	-6.4477437527
0.9192741158	0.1380535386	0.0000000000	5768.9467077719	-6.4717254600
0.9202227991	0.1380535386	0.0000000000	5770.0771951006	-6.4957108340
0.9211714824	0.1380535386	0.0000000000	5770.5295999220	-6.5196976624
0.9221201657	0.1380535386	0.0000000000	5770.7107933001	-6.5436850711
0.9230688490	0.1380535386	0.0000000000	5770.7833874602	-6.5676727119
0.9240175323	0.1380535386	0.0000000000	5770.8124758230	-6.5916604458
0.9249662156	0.1380535386	0.0000000000	5770.8241321111	-6.6156482169
0.9259148989	0.1380535386	0.0000000000	5770.8288031195	-6.6396360029
0.9268635822	0.1380535386	0.0000000000	5770.8306749426	-6.6636237949
0.9278122655	0.1380535386	0.0000000000	5770.8314250449	-6.6876115892
0.9287609488	0.1380535386	0.0000000000	5770.8317256364	-6.7115993846
0.9297096321	0.1380535386	0.0000000000	5770.8318460937	-6.7355871803
0.9306583154	0.1380535386	0.0000000000	5770.8318943651	-6.7595749762
0.9316069987	0.1380535386	0.0000000000	5770.8319137091	-6.7835627721
0.9325556820	0.1380535386	0.0000000000	5770.8319214609	-6.8075505681
0.9335043653	0.1380535386	0.0000000000	5770.8319245673	-6.8315383641
0.9344530486	0.1380535386	0.0000000000	5770.8319258122	-6.8555261601
0.9354017319	0.1380535386	0.0000000000	5770.8319263110	-6.8795139561
0.9363504152	0.1380535386	0.0000000000	5770.8319265109	-6.9035017521
0.9372990985	0.1380535386	0.0000000000	5770.8319265911	-6.9274895481
0.9382477818	0.1380535386	0.0000000000	5770.8319266232	-6.9514773440
0.9391964651	0.1380535386	0.0000000000	5770.8319266360	-6.9754651400
0.9401451484	0.1380535386	0.0000000000	5770.8319266412	-6.9994529360
0.9410938317	0.1380535386	0.0000000000	5770.8319266432	-7.0234407320
0.9420425150	0.1380535386	0.0000000000	5770.8319266441	-7.0474285280
0.9429911983	0.1380535386	0.0000000000	5770.8319266444	-7.0714163240
0.9439398816	0.1380535386	0.0000000000	5770.8319266445	-7.0954041200
0.9448885649	0.1380535386	0.0000000000	5770.8319266446	-7.1193919160
0.9458372482	0.1380535386	0.0000000000	5770.8319266446	-7.1433797120
0.9467859315	0.1380535386	0.0000000000	5770.8319266446	-7.1673675079
0.9477346148	0.1380535386	0.0000000000	5770.8319266446	-7.1913553039
0.9486832981	0.1380535386	0.0000000000	5770.8319266446	-7.2153430999
0.9496319813	0.1380535386	0.0000000000	5770.8319266446	-7.2393308959
0.9505806646	0.1380535386	0.0000000000	5770.8319266446	-7.2633186919
0.9515293479	0.1380535386	0.0000000000	5770.8319266446	-7.2873064879
0.9524780312	0.1380535386	0.0000000000	5770.8319266446	-7.3112942839
0.9534267145	0.1380535386	0.0000000000	5770.8319266446	-7.3352820799
0.9543753978	0.1380535386	0.0000000000	5770.8319266446	-7.3592698759
0.9553240811	0.1380535386	0.0000000000	5770.8319266446	-7.3832576718
0.9562727644	0.1380535386	0.0000000000	5770.8319266446	-7.4072454678
0.9572214477	0.1380535386	0.0000000000	5770.8319266446	-7.4312332638
0.9581701310	0.1380535386	0.0000000000	5770.8319266446	-7.4552210598
0.9591188143	0.1380535386	0.0000000000	5770.8319266446	-7.4792088558
0.9600674976	0.1380535386	0.0000000000	5770.8319266446	-7.5031966518
0.9610161809	0.1380535386	0.0000000000	5770.8319266446	-7.5271844478
0.9619648642	0.1380535386	0.0000000000	5770.8319266446	-7.5511722438
0.9629135475	0.1380535386	0.0000000000	5770.8319266446	-7.5751600398
0.9638622308	0.1380535386	0.0000000000	5770.8319266446	-7.5991478357
0.9648109141	0.1380535386	0.0000000000	5770.8319266446	-7.6231356317
0.9657595974	0.1380535386	0.0000000000	5770.8319266446	-7.6471234277
0.9667082807	0.1380535386	0.0000000000	5770.8319266446	-7.6711112237
0.9676569640	0.1380535386	0.0000000000	5770.8319266446	-7.6950990197
0.9686056473	0.1380535386	0.0000000000	5770.8319266446	-7.7190868157
0.9695543306	0.1380535386	0.0000000000	5770.8319266446	-7.7430746117
0.9705030139	0.1380535386	0.0000000000	5770.8319266446	-7.7670624077
0.9714516972	0.1380535386	0.0000000000	5770.8319266446	-7.7910502037
0.9724003805	0.1380535386	0.0000000000	5770.8319266446	-7.8150379996
0.9733490638	0.1380535386	0.0000000000	5770.8319266446	-7.8390257956
0.9742977471	0.1380535386	0.0000000000	5770.8319266446	-7.8630135916
0.9752464304	0.1380535386	0.0000000000	5770.8319266446	-7.8870013876
0.9761951137	0.1380535386	0.0000000000	5770.8319266446	-7.9109891836
0.9771437970	0.1380535386	0.0000000000	5770.8319266446	-7.9349769796
0.9780924803	0.1380535386	0.0000000000	5770.8319266446	-7.9589647756
0.9790411636	0.1380535386	0.0000000000	5770.8319266446	-7.9829525716
0.9799898469	0.1380535386	0.0000000000	5770.8319266446	-8.0069403676
0.9809385302	0.1380535386	0.0000000000	5770.8319266446	-8.0309281635
0.9818872135	0.1380535386	0.0000000000	5770.8319266446	-8.0549159595
0.9828358968	0.1380535386	0.0000000000	5770.8319266446	-8.0789037555
0.9837845801	0.1380535386	0.0000000000	5770.8319266446	-8.1028915515
0.9847332634	0.1380535386	0.0000000000	5770.8319266446	-8.1268793475
0.9856819467	0.1380535386	0.0000000000	5770.8319266446	-8.1508671435
0.9866306300	0.1380535386	0.0000000000	5770.8319266446	-8.1748549395
0.9875793133	0.1380535386	0.0000000000	5770.8319266446	-8.1988427355
0.9885279966	0.1380535386	0.0000000000	5770.8319266446	-8.2228305315
0.9894766799	0.1380535386	0.0000000000	5770.8319266446	-8.2468183274
0.9904253632	0.1380535386	0.0000000000	5770.8319266446	-8.2708061234
0.9913740465	0.1380535386	0.0000000000	5770.8319266446	-8.2947939194
0.9923227298	0.1380535386	0.0000000000	5770.8319266446	-8.3187817154
0.9932714131	0.1380535386	0.0000000000	5770.8319266446	-8.3427695114
0.9942200964	0.1380535386	0.0000000000	5770.8319266446	-8.3667573074
0.9951687797	0.1380535386	0.0000000000	5770.8319266446	-8.3907451034
0.9961174630	0.1380535386	0.0000000000	5770.8319266446	-8.4147328994
0.9970661463	0.1380535386	0.0000000000	5770.8319266446	-8.4387206954
0.9980148295	0.1380535386	0.0000000000	5770.8319266446	-8.4627084913
0.9989635128	0.1380535386	0.0000000000	5770.8319266446	-8.4866962873
0.9999121961	0.1380535386	0.0000000000	5770.8319266446	-8.5106840833
