# time	stress	strain
50.5576923077	0.1935453991	0.0019354540
50.5769230769	0.2018428808	0.0020184288
50.5961538462	0.2101154536	0.0021011545
50.6153846154	0.2183612859	0.0021836129
50.6346153846	0.2265785185	0.0022657852
50.6538461538	0.2347652710	0.0023476527
50.6730769231	0.2429196478	0.0024291965
50.6923076923	0.2510397454	0.0025103975
50.7115384615	0.2591236586	0.0025912366
50.7307692308	0.2671694874	0.0026716949
50.7500000000	0.2751753439	0.0027517534
50.7692307692	0.2831393588	0.0028313936
50.7884615385	0.2910596885	0.0029105969
50.8076923077	0.2989345205	0.0029893452
50.8269230769	0.3067620805	0.0030676208
50.8461538462	0.3145406376	0.0031454064
50.8653846154	0.3222685098	0.0032226851
50.8846153846	0.3299440691	0.0032994407
50.9038461538	0.3375657461	0.0033756575
50.9230769231	0.3451320335	0.0034513203
50.9423076923	0.3526414903	0.0035264149
50.9615384615	0.3600927442	0.0036009274
50.9807692308	0.3674844938	0.0036748449
51.0000000000	0.3748155107	0.0037481551
51.0192307692	0.3820846402	0.0038208464
51.0384615385	0.3892908021	0.0038929080
51.0576923077	0.3964329898	0.0039643299
51.0769230769	0.4035102702	0.0040351027
51.0961538462	0.4105217817	0.0041052178
51.1153846154	0.4174667327	0.0041746673
51.1346153846	0.4243443982	0.0042434440
51.1538461538	0.4311541177	0.0043115412
51.1730769231	0.4378952904	0.0043789529
51.1923076923	0.4445673722	0.0044456737
51.2115384615	0.4511698703	0.0045116987
51.2307692308	0.4577023390	0.0045770234
51.2500000000	0.4641643739	0.0046416437
51.2692307692	0.4705556071	0.0047055561
51.2884615385	0.4768757011	0.0047687570
51.3076923077	0.4831243430	0.0048312434
51.3269230769	0.4893012391	0.0048930124
51.3461538462	0.4954061085	0.0049540611
51.3653846154	0.5014386773	0.0050143868
51.3846153846	0.5073986734	0.0050739867
51.4038461538	0.5132858201	0.0051328582
51.4230769231	0.5190998313	0.0051909983
51.4423076923	0.5248404061	0.0052484041
51.4615384615	0.5305072241	0.0053050722
51.4807692308	0.5360999407	0.0053609994
51.5000000000	0.5416181832	0.0054161818
51.5192307692	0.5470615473	0.0054706155
51.5384615385	0.5524295935	0.0055242959
51.5576923077	0.5577218446	0.0055772184
51.5769230769	0.5629377838	0.0056293778
51.5961538462	0.5680768525	0.0056807685
51.6153846154	0.5731384494	0.0057313845
51.6346153846	0.5781219303	0.0057812193
51.6538461538	0.5830266073	0.0058302661
51.6730769231	0.5878517498	0.0058785175
51.6923076923	0.5925965854	0.0059259659
51.7115384615	0.5972603015	0.0059726030
51.7307692308	0.6018420470	0.0060184205
51.7500000000	0.6063409351	0.0060634094
51.7692307692	0.6107560458	0.0061075605
51.7884615385	0.6150864296	0.0061508643
51.8076923077	0.6193311107	0.0061933111
51.8269230769	0.6234890912	0.0062348909
51.8461538462	0.6275593551	0.0062755936
51.8653846154	0.6315408728	0.0063154087
51.8846153846	0.6354326058	0.0063543261
51.9038461538	0.6392335110	0.0063923351
51.9230769231	0.6429425460	0.0064294255
51.9423076923	0.6465586735	0.0064655867
51.9615384615	0.6500808662	0.0065008087
51.9807692308	0.6535081115	0.0065350811
52.0000000000	0.6568394161	0.0065683942
52.0192307692	0.6600738104	0.0066007381
52.0384615385	0.6632103529	0.0066321035
52.0576923077	0.6662481338	0.0066624813
52.0769230769	0.6691862790	0.0066918628
52.0961538462	0.6720239537	0.0067202395
52.1153846154	0.6747603650	0.0067476037
52.1346153846	0.6773947650	0.0067739477
52.1538461538	0.6799264530	0.0067992645
52.1730769231	0.6823547777	0.0068235478
52.1923076923	0.6846791383	0.0068467914
52.2115384615	0.6868989864	0.0068689899
52.2307692308	0.6890138263	0.0068901383
52.2500000000	0.6910232154	0.0069102322
52.2692307692	0.6929267645	0.0069292676
52.2884615385	0.6947241372	0.0069472414
52.3076923077	0.6964150495	0.0069641505
52.3269230769	0.6979992685	0.0069799927
52.3461538462	0.6994766111	0.0069947661
52.3653846154	0.7008469423	0.0070084694
52.3846153846	0.7021101739	0.0070211017
52.4038461538	0.7032662615	0.0070326626
52.4230769231	0.7043152029	0.0070431520
52.4423076923	0.7052570354	0.0070525704
52.4615384615	0.7060918334	0.0070609183
52.4807692308	0.7068197055	0.0070681971
52.5000000000	0.7074407921	0.0070744079
52.5192307692	0.7079552625	0.0070795526
52.5384615385	0.7083633123	0.0070836331
52.5576923077	0.7086651607	0.0070866516
52.5769230769	0.7088610482	0.0070886105
52.5961538462	0.7089512338	0.0070895123
52.6153846154	0.7089359929	0.0070893599
52.6346153846	0.7088156152	0.0070881562
52.6538461538	0.7085904027	0.0070859040
52.6730769231	0.7082606678	0.0070826067
52.6923076923	0.7078267318	0.0070782673
52.7115384615	0.7072889237	0.0070728892
52.7307692308	0.7066475790	0.0070664758
52.7500000000	0.7059030385	0.0070590304
52.7692307692	0.7050556484	0.0070505565
52.7884615385	0.7041057587	0.0070410576
52.8076923077	0.7030537242	0.0070305372
52.8269230769	0.7018999035	0.0070189990
52.8461538462	0.7006446596	0.0070064466
52.8653846154	0.6992883601	0.0069928836
52.8846153846	0.6978313777	0.0069783138
52.9038461538	0.6962740908	0.0069627409
52.9230769231	0.6946168841	0.0069461688
52.9423076923	0.6928601494	0.0069286015
52.9615384615	0.6910042865	0.0069100429
52.9807692308	0.6890497042	0.0068904970
53.0000000000	0.6869968207	0.0068699682
53.0192307692	0.6848460648	0.0068484606
53.0384615385	0.6825978767	0.0068259788
53.0576923077	0.6802527085	0.0068025271
53.0769230769	0.6778110250	0.0067781103
53.0961538462	0.6752733043	0.0067527330
53.1153846154	0.6726400376	0.0067264004
53.1346153846	0.6699117301	0.0066991173
53.1538461538	0.6670889008	0.0066708890
53.1730769231	0.6641720822	0.0066417208
53.1923076923	0.6611618200	0.0066116182
53.2115384615	0.6580586729	0.0065805867
53.2307692308	0.6548632117	0.0065486321
53.2500000000	0.6515760184	0.0065157602
53.2692307692	0.6481976849	0.0064819768
53.2884615385	0.6447288123	0.0064472881
53.3076923077	0.6411700091	0.0064117001
53.3269230769	0.6375218898	0.0063752189
53.3461538462	0.6337850731	0.0063378507
53.3653846154	0.6299601804	0.0062996018
53.3846153846	0.6260478336	0.0062604783
53.4038461538	0.6220486532	0.0062204865
53.4230769231	0.6179632569	0.0061796326
53.4423076923	0.6137922570	0.0061379226
53.4615384615	0.6095362589	0.0060953626
53.4807692308	0.6051958589	0.0060519586
53.5000000000	0.6007716431	0.0060077164
53.5192307692	0.5962641852	0.0059626419
53.5384615385	0.5916740452	0.0059167405
53.5576923077	0.5870017683	0.0058700177
53.5769230769	0.5822478838	0.0058224788
53.5961538462	0.5774129041	0.0057741290
53.6153846154	0.5724973245	0.0057249732
53.6346153846	0.5675016226	0.0056750162
53.6538461538	0.5624262589	0.0056242626
53.6730769231	0.5572716765	0.0055727168
53.6923076923	0.5520383022	0.0055203830
53.7115384615	0.5467265478	0.0054672655
53.7307692308	0.5413368107	0.0054133681
53.7500000000	0.5358694767	0.0053586948
53.7692307692	0.5303249211	0.0053032492
53.7884615385	0.5247035117	0.0052470351
53.8076923077	0.5190056113	0.0051900561
53.8269230769	0.5132315806	0.0051323158
53.8461538462	0.5073817818	0.0050738178
53.8653846154	0.5014565815	0.0050145658
53.8846153846	0.4954563553	0.0049545636
53.9038461538	0.4893814907	0.0048938149
53.9230769231	0.4832323920	0.0048323239
53.9423076923	0.4770094839	0.0047700948
53.9615384615	0.4707132158	0.0047071322
53.9807692308	0.4643440662	0.0046434407
54.0000000000	0.4579025466	0.0045790255
54.0192307692	0.4513892059	0.0045138921
54.0384615385	0.4448046341	0.0044480463
54.0576923077	0.4381494661	0.0043814947
54.0769230769	0.4314243857	0.0043142439
54.0961538462	0.4246301283	0.0042463013
54.1153846154	0.4177674845	0.0041776748
54.1346153846	0.4108373023	0.0041083730
54.1538461538	0.4038404898	0.0040384049
54.1730769231	0.3967780167	0.0039677802
54.1923076923	0.3896509161	0.0038965092
54.2115384615	0.3824602850	0.0038246028
54.2307692308	0.3752072853	0.0037520729
54.2500000000	0.3678931432	0.0036789314
54.2692307692	0.3605191490	0.0036051915
54.2884615385	0.3530866557	0.0035308666
54.3076923077	0.3455970778	0.0034559708
54.3269230769	0.3380518883	0.0033805189
54.3461538462	0.3304526168	0.0033045262
54.3653846154	0.3228008459	0.0032280085
54.3846153846	0.3150982076	0.0031509821
54.4038461538	0.3073463788	0.0030734638
54.4230769231	0.2995470775	0.0029954708
54.4423076923	0.2917020569	0.0029170206
54.4615384615	0.2838131006	0.0028381310
54.4807692308	0.2758820170	0.0027588202
54.5000000000	0.2679106332	0.0026791063
54.5192307692	0.2599007889	0.0025990079
54.5384615385	0.2518543303	0.0025185433
54.5576923077	0.2437731037	0.0024377310
54.5769230769	0.2356589492	0.0023565895
54.5961538462	0.2275136944	0.0022751369
54.6153846154	0.2193391480	0.0021933915
54.6346153846	0.2111370938	0.0021113709
54.6538461538	0.2029092849	0.0020290928
54.6730769231	0.1946574380	0.0019465744
54.6923076923	0.1863832283	0.0018638323
54.7115384615	0.1780882844	0.0017808828
54.7307692308	0.1697741839	0.0016977418
54.7500000000	0.1614424495	0.0016144245
54.7692307692	0.1530945455	0.0015309455
54.7884615385	0.1447318749	0.0014473187
54.8076923077	0.1363557770	0.0013635578
54.8269230769	0.1279675259	0.0012796753
54.8461538462	0.1195683292	0.0011956833
54.8653846154	0.1111593278	0.0011115933
54.8846153846	0.1027415961	0.0010274160
54.9038461538	0.0943161430	0.0009431614
54.9230769231	0.0858839132	0.0008588391
54.9423076923	0.0774457897	0.0007744579
54.9615384615	0.0690025966	0.0006900260
54.9807692308	0.0605551023	0.0006055510
55.0000000000	0.0521040238	0.0005210402
55.0192307692	0.0436500313	0.0004365003
55.0384615385	0.0351937529	0.0003519375
55.0576923077	0.0267357804	0.0002673578
55.0769230769	0.0182766748	0.0001827667
55.0961538462	0.0098169730	0.0000981697
55.1153846154	0.0013571939	0.0000135719
55.1346153846	-0.0071021550	-0.0000710216
55.1538461538	-0.0155605705	-0.0001556057
55.1730769231	-0.0240175468	-0.0002401755
55.1923076923	-0.0324725691	-0.0003247257
55.2115384615	-0.0409251061	-0.0004092511
55.2307692308	-0.0493746039	-0.0004937460
55.2500000000	-0.0578204792	-0.0005782048
55.2692307692	-0.0662621131	-0.0006626211
55.2884615385	-0.0746988454	-0.0007469885
55.3076923077	-0.0831299690	-0.0008312997
55.3269230769	-0.0915547250	-0.0009155473
55.3461538462	-0.0999722981	-0.0009997230
55.3653846154	-0.1083818124	-0.0010838181
55.3846153846	-0.1167823285	-0.0011678233
55.4038461538	-0.1251728407	-0.0012517284
55.4230769231	-0.1335522746	-0.0013355227
55.4423076923	-0.1419194860	-0.0014191949
55.4615384615	-0.1502732602	-0.0015027326
55.4807692308	-0.1586123120	-0.0015861231
55.5000000000	-0.1669352868	-0.0016693529
55.5192307692	-0.1752407614	-0.0017524076
55.5384615385	-0.1835272469	-0.0018352725
55.5576923077	-0.1917931912	-0.0019179319
55.5769230769	-0.2000369827	-0.0020003698
55.5961538462	-0.2082569544	-0.0020825695
55.6153846154	-0.2164513886	-0.0021645139
55.6346153846	-0.2246185223	-0.0022461852
55.6538461538	-0.2327565531	-0.0023275655
55.6730769231	-0.2408636450	-0.0024086364
55.6923076923	-0.2489379355	-0.0024893794
55.7115384615	-0.2569775422	-0.0025697754
55.7307692308	-0.2649805702	-0.0026498057
55.7500000000	-0.2729451191	-0.0027294512
55.7692307692	-0.2808692908	-0.0028086929
55.7884615385	-0.2887511968	-0.0028875120
55.8076923077	-0.2965889654	-0.0029658897
55.8269230769	-0.3043807496	-0.0030438075
55.8461538462	-0.3121247334	-0.0031212473
55.8653846154	-0.3198191396	-0.0031981914
55.8846153846	-0.3274622353	-0.0032746224
55.9038461538	-0.3350523391	-0.0033505234
55.9230769231	-0.3425878260	-0.0034258783
55.9423076923	-0.3500671328	-0.0035006713
55.9615384615	-0.3574887630	-0.0035748876
55.9807692308	-0.3648512903	-0.0036485129
56.0000000000	-0.3721533626	-0.0037215336
56.0192307692	-0.3793937043	-0.0037939370
56.0384615385	-0.3865711184	-0.0038657112
56.0576923077	-0.3936844878	-0.0039368449
56.0769230769	-0.4007327759	-0.0040073278
56.0961538462	-0.4077150265	-0.0040771503
56.1153846154	-0.4146303629	-0.0041463036
56.1346153846	-0.4214779862	-0.0042147799
56.1538461538	-0.4282571730	-0.0042825717
56.1730769231	-0.4349672727	-0.0043496727
56.1923076923	-0.4416077036	-0.0044160770
56.2115384615	-0.4481779489	-0.0044817795
56.2307692308	-0.4546775519	-0.0045467755
56.2500000000	-0.4611061108	-0.0046110611
56.2692307692	-0.4674632730	-0.0046746327
56.2884615385	-0.4737487290	-0.0047374873
56.3076923077	-0.4799622062	-0.0047996221
56.3269230769	-0.4861034621	-0.0048610346
56.3461538462	-0.4921722774	-0.0049217228
56.3653846154	-0.4981684496	-0.0049816845
56.3846153846	-0.5040917854	-0.0050409179
56.4038461538	-0.5099420943	-0.0050994209
56.4230769231	-0.5157191817	-0.0051571918
56.4423076923	-0.5214228421	-0.0052142284
56.4615384615	-0.5270528531	-0.0052705285
56.4807692308	-0.5326089691	-0.0053260897
56.5000000000	-0.5380909158	-0.0053809092
56.5192307692	-0.5434983851	-0.0054349839
56.5384615385	-0.5488310300	-0.0054883103
56.5576923077	-0.5540884610	-0.0055408846
56.5769230769	-0.5592702422	-0.0055927024
56.5961538462	-0.5643758885	-0.0056437589
56.6153846154	-0.5694048631	-0.0056940486
56.6346153846	-0.5743565762	-0.0057435658
56.6538461538	-0.5792303839	-0.0057923038
56.6730769231	-0.5840255881	-0.0058402559
56.6923076923	-0.5887414367	-0.0058874144
56.7115384615	-0.5933771253	-0.0059337713
56.7307692308	-0.5979317985	-0.0059793180
56.7500000000	-0.6024045529	-0.0060240455
56.7692307692	-0.6067944399	-0.0060679444
56.7884615385	-0.6111004695	-0.0061110047
56.8076923077	-0.6153216151	-0.0061532162
56.8269230769	-0.6194568174	-0.0061945682
56.8461538462	-0.6235049907	-0.0062350499
56.8653846154	-0.6274650276	-0.0062746503
56.8846153846	-0.6313358058	-0.0063133581
56.9038461538	-0.6351161939	-0.0063511619
56.9230769231	-0.6388050582	-0.0063880506
56.9423076923	-0.6424012689	-0.0064240127
56.9615384615	-0.6459037076	-0.0064590371
56.9807692308	-0.6493112730	-0.0064931127
57.0000000000	-0.6526228883	-0.0065262289
57.0192307692	-0.6558375074	-0.0065583751
57.0384615385	-0.6589541213	-0.0065895412
57.0576923077	-0.6619717638	-0.0066197176
57.0769230769	-0.6648895178	-0.0066488952
57.0961538462	-0.6677065197	-0.0066770652
57.1153846154	-0.6704219653	-0.0067042197
57.1346153846	-0.6730351132	-0.0067303511
57.1538461538	-0.6755452892	-0.0067554529
57.1730769231	-0.6779518893	-0.0067795189
57.1923076923	-0.6802543823	-0.0068025438
57.2115384615	-0.6824523120	-0.0068245231
57.2307692308	-0.6845452985	-0.0068454530
57.2500000000	-0.6865330387	-0.0068653304
57.2692307692	-0.6884153065	-0.0068841531
57.2884615385	-0.6901919525	-0.0069019195
57.3076923077	-0.6918629020	-0.0069186290
57.3269230769	-0.6934281538	-0.0069342815
57.3461538462	-0.6948877774	-0.0069488778
57.3653846154	-0.6962419101	-0.0069624191
57.3846153846	-0.6974907531	-0.0069749075
57.4038461538	-0.6986345679	-0.0069863457
57.4230769231	-0.6996736713	-0.0069967367
57.4423076923	-0.7006084307	-0.0070060843
57.4615384615	-0.7014392589	-0.0070143926
57.4807692308	-0.7021666084	-0.0070216661
57.5000000000	-0.7027909657	-0.0070279097
57.5192307692	-0.7033128453	-0.0070331285
57.5384615385	-0.7037327839	-0.0070373278
57.5576923077	-0.7040513340	-0.0070405133
57.5769230769	-0.7042690582	-0.0070426906
57.5961538462	-0.7043865233	-0.0070438652
57.6153846154	-0.7044042943	-0.0070440429
57.6346153846	-0.7043229289	-0.0070432293
57.6538461538	-0.7041429725	-0.0070414297
57.6730769231	-0.7038649533	-0.0070386495
57.6923076923	-0.7034893774	-0.0070348938
57.7115384615	-0.7030167249	-0.0070301672
57.7307692308	-0.7024474463	-0.0070244745
57.7500000000	-0.7017819594	-0.0070178196
57.7692307692	-0.7010206465	-0.0070102065
57.7884615385	-0.7001638524	-0.0070016385
57.8076923077	-0.6992118830	-0.0069921188
57.8269230769	-0.6981650043	-0.0069816500
57.8461538462	-0.6970234417	-0.0069702344
57.8653846154	-0.6957873811	-0.0069578738
57.8846153846	-0.6944569687	-0.0069445697
57.9038461538	-0.6930323128	-0.0069303231
57.9230769231	-0.6915134859	-0.0069151349
57.9423076923	-0.6899005266	-0.0068990053
57.9615384615	-0.6881934425	-0.0068819344
57.9807692308	-0.6863922137	-0.0068639221
58.0000000000	-0.6844967965	-0.0068449680
58.0192307692	-0.6825071269	-0.0068250713
58.0384615385	-0.6804231255	-0.0068042313
58.0576923077	-0.6782447015	-0.0067824470
58.0769230769	-0.6759717578	-0.0067597176
58.0961538462	-0.6736041956	-0.0067360420
58.1153846154	-0.6711419196	-0.0067114192
58.1346153846	-0.6685848428	-0.0066858484
58.1538461538	-0.6659328912	-0.0066593289
58.1730769231	-0.6631860091	-0.0066318601
58.1923076923	-0.6603441633	-0.0066034416
58.2115384615	-0.6574073481	-0.0065740735
58.2307692308	-0.6543755891	-0.0065437559
58.2500000000	-0.6512489473	-0.0065124895
58.2692307692	-0.6480275229	-0.0064802752
58.2884615385	-0.6447114585	-0.0064471146
58.3076923077	-0.6413009416	-0.0064130094
58.3269230769	-0.6377962077	-0.0063779621
58.3461538462	-0.6341975418	-0.0063419754
58.3653846154	-0.6305052801	-0.0063050528
58.3846153846	-0.6267198110	-0.0062671981
58.4038461538	-0.6228415758	-0.0062284158
58.4230769231	-0.6188710686	-0.0061887107
58.4423076923	-0.6148088360	-0.0061480884
58.4615384615	-0.6106554763	-0.0061065548
58.4807692308	-0.6064116382	-0.0060641164
58.5000000000	-0.6020780188	-0.0060207802
58.5192307692	-0.5976553617	-0.0059765536
58.5384615385	-0.5931444546	-0.0059314445
58.5576923077	-0.5885461260	-0.0058854613
58.5769230769	-0.5838612425	-0.0058386124
58.5961538462	-0.5790907049	-0.0057909070
58.6153846154	-0.5742354451	-0.0057423545
58.6346153846	-0.5692964218	-0.0056929642
58.6538461538	-0.5642746165	-0.0056427462
58.6730769231	-0.5591710301	-0.0055917103
58.6923076923	-0.5539866781	-0.0055398668
58.7115384615	-0.5487225867	-0.0054872259
58.7307692308	-0.5433797893	-0.0054337979
58.7500000000	-0.5379593219	-0.0053795932
58.7692307692	-0.5324622198	-0.0053246222
58.7884615385	-0.5268895138	-0.0052688951
58.8076923077	-0.5212422271	-0.0052124223
58.8269230769	-0.5155213720	-0.0051552137
58.8461538462	-0.5097279475	-0.0050972795
58.8653846154	-0.5038629364	-0.0050386294
58.8846153846	-0.4979273035	-0.0049792730
58.9038461538	-0.4919219938	-0.0049192199
58.9230769231	-0.4858479313	-0.0048584793
58.9423076923	-0.4797060178	-0.0047970602
58.9615384615	-0.4734971325	-0.0047349713
58.9807692308	-0.4672221321	-0.0046722213
59.0000000000	-0.4608818507	-0.0046088185
59.0192307692	-0.4544771005	-0.0045447710
59.0384615385	-0.4480086730	-0.0044800867
59.0576923077	-0.4414773403	-0.0044147734
59.0769230769	-0.4348838568	-0.0043488386
59.0961538462	-0.4282289611	-0.0042822896
59.1153846154	-0.4215133787	-0.0042151338
59.1346153846	-0.4147378239	-0.0041473782
59.1538461538	-0.4079030033	-0.0040790300
59.1730769231	-0.4010096179	-0.0040100962
59.1923076923	-0.3940583671	-0.0039405837
59.2115384615	-0.3870499512	-0.0038704995
59.2307692308	-0.3799850746	-0.0037998507
59.2500000000	-0.3728644497	-0.0037286445
59.2692307692	-0.3656887992	-0.0036568880
59.2884615385	-0.3584588601	-0.0035845886
59.3076923077	-0.3511753859	-0.0035117539
59.3269230769	-0.3438391501	-0.0034383915
59.3461538462	-0.3364509489	-0.0033645095
59.3653846154	-0.3290116032	-0.0032901160
59.3846153846	-0.3215219611	-0.0032152196
59.4038461538	-0.3139829003	-0.0031398290
59.4230769231	-0.3063953289	-0.0030639533
59.4423076923	-0.2987601875	-0.0029876019
59.4615384615	-0.2910784500	-0.0029107845
59.4807692308	-0.2833511242	-0.0028335112
59.5000000000	-0.2755792523	-0.0027557925
59.5192307692	-0.2677639105	-0.0026776391
59.5384615385	-0.2599062093	-0.0025990621
59.5576923077	-0.2520072922	-0.0025200729
59.5769230769	-0.2440683349	-0.0024406833
59.5961538462	-0.2360905440	-0.0023609054
59.6153846154	-0.2280751551	-0.0022807516
59.6346153846	-0.2200234311	-0.0022002343
59.6538461538	-0.2119366599	-0.0021193666
59.6730769231	-0.2038161517	-0.0020381615
59.6923076923	-0.1956632369	-0.0019566324
59.7115384615	-0.1874792627	-0.0018747926
59.7307692308	-0.1792655905	-0.0017926559
59.7500000000	-0.1710235931	-0.0017102359
59.7692307692	-0.1627546509	-0.0016275465
59.7884615385	-0.1544601494	-0.0015446015
59.8076923077	-0.1461414760	-0.0014614148
59.8269230769	-0.1378000168	-0.0013780002
59.8461538462	-0.1294371536	-0.0012943715
59.8653846154	-0.1210542614	-0.0012105426
59.8846153846	-0.1126527055	-0.0011265271
59.9038461538	-0.1042338392	-0.0010423384
59.9230769231	-0.0957990014	-0.0009579900
59.9423076923	-0.0873495147	-0.0008734951
59.9615384615	-0.0788866837	-0.0007888668
59.9807692308	-0.0704117937	-0.0007041179
60.0000000000	-0.0619261095	-0.0006192611
60.0192307692	-0.0534308743	-0.0005343087
60.0384615385	-0.0449273101	-0.0004492731
60.0576923077	-0.0364166167	-0.0003641662
60.0769230769	-0.0278999723	-0.0002789997
60.0961538462	-0.0193785342	-0.0001937853
60.1153846154	-0.0108534397	-0.0001085344
60.1346153846	-0.0023258067	-0.0000232581
60.1538461538	0.0062032639	0.0000620326
60.1730769231	0.0147326872	0.0001473269
60.1923076923	0.0232613918	0.0002326139
60.2115384615	0.0317883179	0.0003178832
60.2307692308	0.0403124145	0.0004031241
60.2500000000	0.0488326370	0.0004883264
60.2692307692	0.0573479447	0.0005734794
60.2884615385	0.0658572974	0.0006585730
60.3076923077	0.0743596530	0.0007435965
60.3269230769	0.0828539646	0.0008285396
60.3461538462	0.0913391773	0.0009133918
60.3653846154	0.0998142256	0.0009981423
60.3846153846	0.1082780307	0.0010827803
60.4038461538	0.1167294980	0.0011672950
60.4230769231	0.1251675142	0.0012516751
60.4423076923	0.1335909460	0.0013359095
60.4615384615	0.1419986372	0.0014199864
60.4807692308	0.1503894077	0.0015038941
60.5000000000	0.1587620517	0.0015876205
60.5192307692	0.1671153369	0.0016711534
60.5384615385	0.1754480034	0.0017544800
60.5576923077	0.1837587637	0.0018375876
60.5769230769	0.1920463022	0.0019204630
60.5961538462	0.2003092762	0.0020030928
60.6153846154	0.2085463159	0.0020854632
60.6346153846	0.2167560257	0.0021675603
60.6538461538	0.2249369861	0.0022493699
60.6730769231	0.2330877547	0.0023308775
60.6923076923	0.2412068687	0.0024120687
60.7115384615	0.2492928477	0.0024929285
60.7307692308	0.2573441955	0.0025734420
60.7500000000	0.2653594042	0.0026535940
60.7692307692	0.2733369564	0.0027333696
60.7884615385	0.2812753295	0.0028127533
60.8076923077	0.2891729986	0.0028917300
60.8269230769	0.2970284407	0.0029702844
60.8461538462	0.3048401384	0.0030484014
60.8653846154	0.3126065836	0.0031260658
60.8846153846	0.3203262816	0.0032032628
60.9038461538	0.3279977548	0.0032799775
60.9230769231	0.3356195467	0.0033561955
60.9423076923	0.3431902251	0.0034319023
60.9615384615	0.3507083860	0.0035070839
60.9807692308	0.3581726567	0.0035817266
61.0000000000	0.3655816988	0.0036558170
61.0192307692	0.3729342114	0.0037293421
61.0384615385	0.3802289328	0.0038022893
61.0576923077	0.3874646433	0.0038746464
61.0769230769	0.3946401668	0.0039464017
61.0961538462	0.4017543721	0.0040175437
61.1153846154	0.4088061741	0.0040880617
61.1346153846	0.4157945343	0.0041579453
61.1538461538	0.4227184610	0.0042271846
61.1730769231	0.4295770091	0.0042957701
61.1923076923	0.4363692797	0.0043636928
61.2115384615	0.4430944185	0.0044309442
61.2307692308	0.4497516149	0.0044975161
61.2500000000	0.4563401003	0.0045634010
61.2692307692	0.4628591452	0.0046285915
61.2884615385	0.4693080575	0.0046930806
61.3076923077	0.4756861791	0.0047568618
61.3269230769	0.4819928833	0.0048199288
61.3461538462	0.4882275711	0.0048822757
61.3653846154	0.4943896678	0.0049438967
61.3846153846	0.5004786195	0.0050047862
61.4038461538	0.5064938891	0.0050649389
61.4230769231	0.5124349522	0.0051243495
61.4423076923	0.5183012939	0.0051830129
61.4615384615	0.5240924043	0.0052409240
61.4807692308	0.5298077747	0.0052980777
61.5000000000	0.5354468943	0.0053544689
61.5192307692	0.5410092462	0.0054100925
61.5384615385	0.5464943045	0.0054649430
61.5576923077	0.5519015307	0.0055190153
61.5769230769	0.5572303709	0.0055723037
61.5961538462	0.5624802536	0.0056248025
61.6153846154	0.5676505872	0.0056765059
61.6346153846	0.5727407580	0.0057274076
61.6538461538	0.5777501290	0.0057775013
61.6730769231	0.5826780389	0.0058267804
61.6923076923	0.5875238009	0.0058752380
61.7115384615	0.5922867030	0.0059228670
61.7307692308	0.5969660080	0.0059696601
61.7500000000	0.6015609541	0.0060156095
61.7692307692	0.6060707559	0.0060607076
61.7884615385	0.6104946061	0.0061049461
61.8076923077	0.6148316768	0.0061483168
61.8269230769	0.6190811224	0.0061908112
61.8461538462	0.6232420815	0.0062324208
61.8653846154	0.6273136805	0.0062731368
61.8846153846	0.6312950359	0.0063129504
61.9038461538	0.6351852585	0.0063518526
61.9230769231	0.6389834565	0.0063898346
61.9423076923	0.6426887397	0.0064268874
61.9615384615	0.6463002231	0.0064630022
61.9807692308	0.6498170310	0.0064981703
62.0000000000	0.6532383011	0.0065323830
62.0192307692	0.6565631883	0.0065656319
62.0384615385	0.6597908691	0.0065979087
62.0576923077	0.6629205450	0.0066292055
62.0769230769	0.6659514465	0.0066595145
62.0961538462	0.6688828365	0.0066888284
62.1153846154	0.6717140135	0.0067171401
62.1346153846	0.6744443149	0.0067444431
62.1538461538	0.6770731195	0.0067707312
62.1730769231	0.6795998499	0.0067959985
62.1923076923	0.6820239746	0.0068202397
62.2115384615	0.6843450096	0.0068434501
62.2307692308	0.6865625198	0.0068656252
62.2500000000	0.6886761196	0.0068867612
62.2692307692	0.6906854735	0.0069068547
62.2884615385	0.6925902960	0.0069259030
62.3076923077	0.6943903513	0.0069439035
62.3269230769	0.6960854523	0.0069608545
62.3461538462	0.6976754596	0.0069767546
62.3653846154	0.6991602797	0.0069916028
62.3846153846	0.7005398632	0.0070053986
62.4038461538	0.7018142024	0.0070181420
62.4230769231	0.7029833287	0.0070298333
62.4423076923	0.7040473097	0.0070404731
62.4615384615	0.7050062464	0.0070500625
62.4807692308	0.7058602695	0.0070586027
62.5000000000	0.7066095361	0.0070660954
62.5192307692	0.7072542263	0.0070725423
62.5384615385	0.7077945395	0.0070779454
62.5576923077	0.7082306907	0.0070823069
62.5769230769	0.7085629072	0.0070856291
62.5961538462	0.7087914247	0.0070879142
62.6153846154	0.7089164841	0.0070891648
62.6346153846	0.7089383283	0.0070893833
62.6538461538	0.7088571992	0.0070885720
62.6730769231	0.7086733348	0.0070867333
62.6923076923	0.7083869667	0.0070838697
62.7115384615	0.7079983182	0.0070799832
62.7307692308	0.7075076018	0.0070750760
62.7500000000	0.7069150185	0.0070691502
62.7692307692	0.7062207560	0.0070622076
62.7884615385	0.7054249882	0.0070542499
62.8076923077	0.7045278750	0.0070452787
62.8269230769	0.7035295622	0.0070352956
62.8461538462	0.7024301818	0.0070243018
62.8653846154	0.7012298534	0.0070122985
