# time	x	y	vx	vy	stress_xx	strain_xx
0.7315636925	0.1406390005	0.1371655500	0.0009892714	-0.0003315415	-1420.0457650395	0.0456435505
0.7323887894	0.1406398156	0.1371652768	0.0009878699	-0.0003311157	-1420.0322502795	0.0456788439
0.7332138539	0.1406406295	0.1371650040	0.0009864718	-0.0003306869	-1420.0186674460	0.0457141236
0.7340388860	0.1406414422	0.1371647315	0.0009850771	-0.0003302550	-1420.0050163119	0.0457493894
0.7348638856	0.1406422537	0.1371644594	0.0009836857	-0.0003298202	-1419.9912966545	0.0457846414
0.7356888529	0.1406430641	0.1371641877	0.0009822977	-0.0003293825	-1419.9775082560	0.0458198796
0.7365137878	0.1406438733	0.1371639163	0.0009809129	-0.0003289419	-1419.9636509029	0.0458551041
0.7373386902	0.1406446813	0.1371636454	0.0009795315	-0.0003284985	-1419.9497243865	0.0458903147
0.7381635603	0.1406454882	0.1371633748	0.0009781533	-0.0003280523	-1419.9357285029	0.0459255117
0.7389883980	0.1406462938	0.1371631045	0.0009767783	-0.0003276034	-1419.9216630527	0.0459606948
0.7398132033	0.1406470984	0.1371628347	0.0009754066	-0.0003271519	-1419.9075278415	0.0459958642
0.7406379763	0.1406479017	0.1371625653	0.0009740381	-0.0003266977	-1419.8933226794	0.0460310199
0.7414627168	0.1406487039	0.1371622962	0.0009726727	-0.0003262409	-1419.8790473816	0.0460661619
0.7422874251	0.1406495050	0.1371620275	0.0009713106	-0.0003257815	-1419.8647017679	0.0461012902
0.7431121009	0.1406503049	0.1371617592	0.0009699516	-0.0003253197	-1419.8502856628	0.0461364047
0.7439367445	0.1406511036	0.1371614913	0.0009685957	-0.0003248554	-1419.8357988958	0.0461715056
0.7447613557	0.1406519012	0.1371612239	0.0009672429	-0.0003243888	-1419.8212413011	0.0462065928
0.7455859345	0.1406526977	0.1371609568	0.0009658933	-0.0003239197	-1419.8066127176	0.0462416663
0.7464104811	0.1406534930	0.1371606901	0.0009645467	-0.0003234484	-1419.7919129893	0.0462767262
0.7472349953	0.1406542872	0.1371604238	0.0009632031	-0.0003229748	-1419.7771419646	0.0463117724
0.7480594772	0.1406550802	0.1371601579	0.0009618626	-0.0003224990	-1419.7622994970	0.0463468050
0.7488839268	0.1406558721	0.1371598924	0.0009605251	-0.0003220210	-1419.7473854444	0.0463818239
0.7497083441	0.1406566629	0.1371596273	0.0009591906	-0.0003215409	-1419.7323996698	0.0464168292
0.7505327291	0.1406574525	0.1371593626	0.0009578591	-0.0003210587	-1419.7173420408	0.0464518209
0.7513570818	0.1406582410	0.1371590983	0.0009565306	-0.0003205745	-1419.7022124295	0.0464867990
0.7521814023	0.1406590284	0.1371588345	0.0009552050	-0.0003200883	-1419.6870107130	0.0465217635
0.7530056905	0.1406598147	0.1371585710	0.0009538823	-0.0003196002	-1419.6717367729	0.0465567144
0.7538299464	0.1406605999	0.1371583080	0.0009525625	-0.0003191102	-1419.6563904955	0.0465916517
0.7546541700	0.1406613839	0.1371580454	0.0009512456	-0.0003186183	-1419.6409717718	0.0466265755
0.7554783614	0.1406621668	0.1371577832	0.0009499315	-0.0003181246	-1419.6254804974	0.0466614857
0.7563025205	0.1406629486	0.1371575214	0.0009486203	-0.0003176291	-1419.6099165723	0.0466963823
0.7571266474	0.1406637293	0.1371572601	0.0009473119	-0.0003171319	-1419.5942799014	0.0467312654
0.7579507421	0.1406645089	0.1371569991	0.0009460063	-0.0003166330	-1419.5785703938	0.0467661350
0.7587748045	0.1406652874	0.1371567386	0.0009447036	-0.0003161325	-1419.5627879635	0.0468009910
0.7595988347	0.1406660648	0.1371564785	0.0009434035	-0.0003156304	-1419.5469325288	0.0468358336
0.7604228327	0.1406668411	0.1371562189	0.0009421063	-0.0003151268	-1419.5310040125	0.0468706626
0.7612467984	0.1406676163	0.1371559596	0.0009408117	-0.0003146216	-1419.5150023419	0.0469054781
0.7620707320	0.1406683904	0.1371557008	0.0009395199	-0.0003141150	-1419.4989274489	0.0469402801
0.7628946334	0.1406691634	0.1371554424	0.0009382307	-0.0003136069	-1419.4827792695	0.0469750687
0.7637185025	0.1406699353	0.1371551845	0.0009369443	-0.0003130975	-1419.4665577446	0.0470098437
0.7645423395	0.1406707062	0.1371549270	0.0009356604	-0.0003125867	-1419.4502628191	0.0470446053
0.7653661443	0.1406714759	0.1371546699	0.0009343792	-0.0003120747	-1419.4338944426	0.0470793535
0.7661899170	0.1406722446	0.1371544132	0.0009331007	-0.0003115613	-1419.4174525689	0.0471140882
0.7670136574	0.1406730122	0.1371541570	0.0009318247	-0.0003110468	-1419.4009371563	0.0471488094
0.7678373657	0.1406737787	0.1371539012	0.0009305512	-0.0003105311	-1419.3843481674	0.0471835172
0.7686610419	0.1406745441	0.1371536459	0.0009292804	-0.0003100142	-1419.3676855692	0.0472182116
0.7694846859	0.1406753084	0.1371533910	0.0009280120	-0.0003094963	-1419.3509493331	0.0472528926
0.7703082977	0.1406760717	0.1371531365	0.0009267462	-0.0003089773	-1419.3341394348	0.0472875601
0.7711318775	0.1406768339	0.1371528824	0.0009254829	-0.0003084573	-1419.3172558545	0.0473222143
0.7719554250	0.1406775951	0.1371526288	0.0009242220	-0.0003079363	-1419.3002985767	0.0473568550
0.7727789405	0.1406783552	0.1371523757	0.0009229636	-0.0003074145	-1419.2832675903	0.0473914824
0.7736024238	0.1406791142	0.1371521230	0.0009217076	-0.0003068917	-1419.2661628886	0.0474260963
0.7744258751	0.1406798721	0.1371518707	0.0009204540	-0.0003063681	-1419.2489844693	0.0474606969
0.7752492942	0.1406806290	0.1371516188	0.0009192028	-0.0003058438	-1419.2317323347	0.0474952842
0.7760726812	0.1406813848	0.1371513674	0.0009179540	-0.0003053187	-1419.2144064912	0.0475298581
0.7768960362	0.1406821396	0.1371511165	0.0009167074	-0.0003047929	-1419.1970069500	0.0475644186
0.7777193590	0.1406828933	0.1371508660	0.0009154633	-0.0003042664	-1419.1795337265	0.0475989658
0.7785426498	0.1406836460	0.1371506159	0.0009142213	-0.0003037394	-1419.1619868407	0.0476334996
0.7793659085	0.1406843976	0.1371503663	0.0009129817	-0.0003032118	-1419.1443663172	0.0476680201
0.7801891351	0.1406851482	0.1371501171	0.0009117443	-0.0003026836	-1419.1266721852	0.0477025273
0.7810123296	0.1406858977	0.1371498684	0.0009105091	-0.0003021551	-1419.1089044783	0.0477370212
0.7818354921	0.1406866462	0.1371496201	0.0009092761	-0.0003016261	-1419.0910632349	0.0477715017
0.7826586226	0.1406873936	0.1371493723	0.0009080453	-0.0003010968	-1419.0731484980	0.0478059690
0.7834817210	0.1406881400	0.1371491249	0.0009068166	-0.0003005671	-1419.0551603153	0.0478404229
0.7843047874	0.1406888854	0.1371488779	0.0009055901	-0.0003000373	-1419.0370987393	0.0478748636
0.7851278217	0.1406896297	0.1371486314	0.0009043656	-0.0002995072	-1419.0189638272	0.0479092910
0.7859508240	0.1406903730	0.1371483853	0.0009031432	-0.0002989770	-1419.0007556409	0.0479437051
0.7867737943	0.1406911153	0.1371481397	0.0009019228	-0.0002984467	-1418.9824742472	0.0479781059
0.7875967326	0.1406918565	0.1371478946	0.0009007044	-0.0002979164	-1418.9641197175	0.0480124935
0.7884196389	0.1406925967	0.1371476498	0.0008994879	-0.0002973862	-1418.9456921283	0.0480468678
0.7892425131	0.1406933359	0.1371474056	0.0008982734	-0.0002968560	-1418.9271915604	0.0480812289
0.7900653554	0.1406940740	0.1371471617	0.0008970609	-0.0002963260	-1418.9086180998	0.0481155767
0.7908881657	0.1406948111	0.1371469184	0.0008958502	-0.0002957963	-1418.8899718368	0.0481499113
0.7917109440	0.1406955472	0.1371466754	0.0008946413	-0.0002952668	-1418.8712528665	0.0481842326
0.7925336903	0.1406962823	0.1371464329	0.0008934343	-0.0002947377	-1418.8524612883	0.0482185407
0.7933564047	0.1406970163	0.1371461909	0.0008922291	-0.0002942089	-1418.8335972059	0.0482528356
0.7941790871	0.1406977493	0.1371459493	0.0008910256	-0.0002936807	-1418.8146607275	0.0482871173
0.7950017375	0.1406984814	0.1371457081	0.0008898238	-0.0002931530	-1418.7956519649	0.0483213858
0.7958243560	0.1406992124	0.1371454674	0.0008886238	-0.0002926258	-1418.7765710340	0.0483556411
0.7966469426	0.1406999423	0.1371452271	0.0008874254	-0.0002920993	-1418.7574180541	0.0483898832
0.7974694972	0.1407006713	0.1371449873	0.0008862287	-0.0002915735	-1418.7381931476	0.0484241121
0.7982920198	0.1407013993	0.1371447479	0.0008850336	-0.0002910484	-1418.7188964403	0.0484583278
0.7991145106	0.1407021262	0.1371445089	0.0008838401	-0.0002905241	-1418.6995280602	0.0484925303
0.7999369694	0.1407028522	0.1371442704	0.0008826483	-0.0002900006	-1418.6800881382	0.0485267197
0.8007593963	0.1407035771	0.1371440323	0.0008814579	-0.0002894779	-1418.6605768069	0.0485608959
0.8015817913	0.1407043010	0.1371437947	0.0008802692	-0.0002889561	-1418.6409942009	0.0485950589
0.8024041544	0.1407050240	0.1371435575	0.0008790820	-0.0002884352	-1418.6213404562	0.0486292088
0.8032264856	0.1407057459	0.1371433207	0.0008778963	-0.0002879152	-1418.6016157101	0.0486633456
0.8040487849	0.1407064668	0.1371430844	0.0008767121	-0.0002873960	-1418.5818201011	0.0486974692
0.8048710524	0.1407071867	0.1371428485	0.0008755295	-0.0002868777	-1418.5619537685	0.0487315797
0.8056932879	0.1407079056	0.1371426131	0.0008743485	-0.0002863603	-1418.5420168524	0.0487656770
0.8065154916	0.1407086236	0.1371423781	0.0008731689	-0.0002858437	-1418.5220094938	0.0487997612
0.8073376634	0.1407093405	0.1371421435	0.0008719910	-0.0002853280	-1418.5019318342	0.0488338323
0.8081598034	0.1407100564	0.1371419093	0.0008708146	-0.0002848129	-1418.4817840160	0.0488678903
0.8089819115	0.1407107714	0.1371416756	0.0008696398	-0.0002842986	-1418.4615661823	0.0489019352
0.8098039878	0.1407114853	0.1371414423	0.0008684665	-0.0002837849	-1418.4412784772	0.0489359670
0.8106260322	0.1407121983	0.1371412094	0.0008672949	-0.0002832718	-1418.4209210457	0.0489699858
0.8114480448	0.1407129102	0.1371409770	0.0008661250	-0.0002827593	-1418.4004940341	0.0490039914
0.8122700255	0.1407136212	0.1371407450	0.0008649567	-0.0002822471	-1418.3799975895	0.0490379840
0.8130919745	0.1407143312	0.1371405134	0.0008637900	-0.0002817354	-1418.3594318608	0.0490719634
0.8139138916	0.1407150402	0.1371402823	0.0008626251	-0.0002812239	-1418.3387969981	0.0491059299
0.8147357769	0.1407157482	0.1371400516	0.0008614619	-0.0002807127	-1418.3180931529	0.0491398832
0.8155576304	0.1407164553	0.1371398213	0.0008603005	-0.0002802016	-1418.2973204781	0.0491738236
0.8163794521	0.1407171613	0.1371395914	0.0008591408	-0.0002796905	-1418.2764791284	0.0492077508
0.8172012421	0.1407178664	0.1371393620	0.0008579829	-0.0002791795	-1418.2555692596	0.0492416651
0.8180230002	0.1407185705	0.1371391330	0.0008568268	-0.0002786683	-1418.2345910291	0.0492755663
0.8188447266	0.1407192736	0.1371389044	0.0008556725	-0.0002781569	-1418.2135445952	0.0493094545
0.8196664212	0.1407199758	0.1371386763	0.0008545201	-0.0002776453	-1418.1924301178	0.0493433296
0.8204880840	0.1407206770	0.1371384486	0.0008533695	-0.0002771334	-1418.1712477574	0.0493771918
0.8213097151	0.1407213772	0.1371382213	0.0008522208	-0.0002766211	-1418.1499976755	0.0494110409
0.8221313144	0.1407220764	0.1371379945	0.0008510739	-0.0002761083	-1418.1286800342	0.0494448770
0.8229528820	0.1407227747	0.1371377680	0.0008499290	-0.0002755951	-1418.1072949961	0.0494787002
0.8237744178	0.1407234720	0.1371375420	0.0008487859	-0.0002750812	-1418.0858427241	0.0495125103
0.8245959219	0.1407241684	0.1371373165	0.0008476447	-0.0002745668	-1418.0643233811	0.0495463075
0.8254173943	0.1407248637	0.1371370914	0.0008465055	-0.0002740517	-1418.0427371302	0.0495800917
0.8262388349	0.1407255582	0.1371368667	0.0008453681	-0.0002735359	-1418.0210841339	0.0496138629
0.8270602439	0.1407262516	0.1371366424	0.0008442326	-0.0002730193	-1417.9993645548	0.0496476211
0.8278816211	0.1407269441	0.1371364186	0.0008430991	-0.0002725019	-1417.9775785545	0.0496813664
0.8287029666	0.1407276357	0.1371361952	0.0008419674	-0.0002719837	-1417.9557262944	0.0497150988
0.8295242804	0.1407283263	0.1371359722	0.0008408376	-0.0002714647	-1417.9338079348	0.0497488181
0.8303455626	0.1407290159	0.1371357497	0.0008397098	-0.0002709448	-1417.9118236355	0.0497825246
0.8311668130	0.1407297046	0.1371355276	0.0008385838	-0.0002704239	-1417.8897735549	0.0498162181
0.8319880318	0.1407303923	0.1371353060	0.0008374597	-0.0002699022	-1417.8676578510	0.0498498986
0.8328092189	0.1407310791	0.1371350848	0.0008363375	-0.0002693795	-1417.8454766802	0.0498835663
0.8336303743	0.1407317650	0.1371348640	0.0008352172	-0.0002688558	-1417.8232301983	0.0499172210
0.8344514981	0.1407324498	0.1371346437	0.0008340988	-0.0002683312	-1417.8009185595	0.0499508627
0.8352725902	0.1407331338	0.1371344238	0.0008329822	-0.0002678056	-1417.7785419174	0.0499844916
0.8360936507	0.1407338168	0.1371342043	0.0008318675	-0.0002672790	-1417.7561004241	0.0500181076
0.8369146796	0.1407344989	0.1371339853	0.0008307546	-0.0002667514	-1417.7335942307	0.0500517106
0.8377356768	0.1407351800	0.1371337667	0.0008296436	-0.0002662229	-1417.7110234872	0.0500853008
0.8385566423	0.1407358602	0.1371335486	0.0008285344	-0.0002656933	-1417.6883883426	0.0501188780
0.8393775763	0.1407365395	0.1371333309	0.0008274270	-0.0002651627	-1417.6656889447	0.0501524424
0.8401984786	0.1407372178	0.1371331137	0.0008263215	-0.0002646312	-1417.6429254404	0.0501859939
0.8410193494	0.1407378952	0.1371328969	0.0008252177	-0.0002640986	-1417.6200979757	0.0502195325
0.8418401885	0.1407385717	0.1371326806	0.0008241158	-0.0002635651	-1417.5972066956	0.0502530582
0.8426609960	0.1407392472	0.1371324647	0.0008230156	-0.0002630305	-1417.5742517442	0.0502865711
0.8434817719	0.1407399218	0.1371322492	0.0008219172	-0.0002624951	-1417.5512332650	0.0503200711
0.8443025163	0.1407405955	0.1371320342	0.0008208206	-0.0002619586	-1417.5281514007	0.0503535582
0.8451232291	0.1407412683	0.1371318197	0.0008197257	-0.0002614212	-1417.5050062931	0.0503870325
0.8459439103	0.1407419401	0.1371316055	0.0008186326	-0.0002608829	-1417.4817980838	0.0504204939
0.8467645599	0.1407426110	0.1371313919	0.0008175412	-0.0002603436	-1417.4585269137	0.0504539425
0.8475851780	0.1407432810	0.1371311787	0.0008164516	-0.0002598034	-1417.4351929233	0.0504873783
0.8484057645	0.1407439501	0.1371309660	0.0008153636	-0.0002592623	-1417.4117962526	0.0505208012
0.8492263195	0.1407446183	0.1371307537	0.0008142774	-0.0002587204	-1417.3883370415	0.0505542112
0.8500468429	0.1407452855	0.1371305418	0.0008131929	-0.0002581776	-1417.3648154296	0.0505876085
0.8508673348	0.1407459518	0.1371303304	0.0008121100	-0.0002576339	-1417.3412315565	0.0506209929
0.8516877952	0.1407466172	0.1371301195	0.0008110289	-0.0002570894	-1417.3175855617	0.0506543645
0.8525082240	0.1407472817	0.1371299090	0.0008099494	-0.0002565441	-1417.2938775847	0.0506877233
0.8533286214	0.1407479453	0.1371296990	0.0008088716	-0.0002559979	-1417.2701077652	0.0507210693
0.8541489872	0.1407486080	0.1371294894	0.0008077954	-0.0002554510	-1417.2462762432	0.0507544024
0.8549693215	0.1407492698	0.1371292803	0.0008067208	-0.0002549034	-1417.2223831590	0.0507877228
0.8557896243	0.1407499307	0.1371290717	0.0008056479	-0.0002543550	-1417.1984286533	0.0508210304
0.8566098956	0.1407505907	0.1371288635	0.0008045766	-0.0002538059	-1417.1744128675	0.0508543252
0.8574301355	0.1407512497	0.1371286558	0.0008035069	-0.0002532561	-1417.1503359435	0.0508876071
0.8582503438	0.1407519079	0.1371284485	0.0008024388	-0.0002527056	-1417.1261980240	0.0509208764
0.8590705207	0.1407525652	0.1371282417	0.0008013723	-0.0002521544	-1417.1019992526	0.0509541328
0.8598906662	0.1407532215	0.1371280353	0.0008003074	-0.0002516027	-1417.0777397739	0.0509873765
0.8607107801	0.1407538770	0.1371278294	0.0007992440	-0.0002510503	-1417.0534197336	0.0510206074
0.8615308626	0.1407545316	0.1371276240	0.0007981822	-0.0002504973	-1417.0290392788	0.0510538255
0.8623509137	0.1407551853	0.1371274190	0.0007971220	-0.0002499438	-1417.0045985578	0.0510870309
0.8631709333	0.1407558380	0.1371272145	0.0007960633	-0.0002493897	-1416.9800977205	0.0511202235
0.8639909215	0.1407564899	0.1371270105	0.0007950061	-0.0002488351	-1416.9555369186	0.0511534033
0.8648108782	0.1407571409	0.1371268069	0.0007939504	-0.0002482800	-1416.9309163056	0.0511865704
0.8656308036	0.1407577911	0.1371266038	0.0007928963	-0.0002477245	-1416.9062360371	0.0512197248
0.8664506975	0.1407584403	0.1371264012	0.0007918437	-0.0002471685	-1416.8814962709	0.0512528664
0.8672705600	0.1407590886	0.1371261990	0.0007907925	-0.0002466121	-1416.8566971673	0.0512859953
0.8680903911	0.1407597361	0.1371259972	0.0007897428	-0.0002460553	-1416.8318388893	0.0513191115
0.8689101908	0.1407603827	0.1371257960	0.0007886947	-0.0002454981	-1416.8069216026	0.0513522150
0.8697299591	0.1407610283	0.1371255952	0.0007876479	-0.0002449406	-1416.7819454756	0.0513853057
0.8705496960	0.1407616732	0.1371253949	0.0007866027	-0.0002443828	-1416.7569106773	0.0514183837
0.8713694015	0.1407623171	0.1371251950	0.0007855589	-0.0002438247	-1416.7318173783	0.0514514490
0.8721890757	0.1407629601	0.1371249956	0.0007845166	-0.0002432663	-1416.7066657525	0.0514845016
0.8730087185	0.1407636023	0.1371247967	0.0007834758	-0.0002427077	-1416.6814559771	0.0515175415
0.8738283299	0.1407642436	0.1371245982	0.0007824365	-0.0002421489	-1416.6561882341	0.0515505687
0.8746479100	0.1407648840	0.1371244002	0.0007813986	-0.0002415898	-1416.6308627098	0.0515835832
0.8754674587	0.1407655236	0.1371242027	0.0007803622	-0.0002410307	-1416.6054795964	0.0516165850
0.8762869761	0.1407661622	0.1371240056	0.0007793272	-0.0002404714	-1416.5800390917	0.0516495742
0.8771064621	0.1407668000	0.1371238090	0.0007782937	-0.0002399121	-1416.5545414000	0.0516825506
0.8779259169	0.1407674370	0.1371236128	0.0007772616	-0.0002393527	-1416.5289867329	0.0517155144
0.8787453403	0.1407680730	0.1371234172	0.0007762310	-0.0002387933	-1416.5033753094	0.0517484656
0.8795647323	0.1407687082	0.1371232220	0.0007752017	-0.0002382340	-1416.4777073571	0.0517814041
0.8803840931	0.1407693425	0.1371230272	0.0007741739	-0.0002376747	-1416.4519831128	0.0518143299
0.8812034226	0.1407699760	0.1371228329	0.0007731474	-0.0002371156	-1416.4262028231	0.0518472431
0.8820227207	0.1407706086	0.1371226391	0.0007721224	-0.0002365567	-1416.4003667452	0.0518801436
0.8828419876	0.1407712403	0.1371224458	0.0007710987	-0.0002359980	-1416.3744751483	0.0519130315
0.8836612232	0.1407718712	0.1371222529	0.0007700764	-0.0002354396	-1416.3485283139	0.0519459068
0.8844804275	0.1407725012	0.1371220605	0.0007690555	-0.0002348815	-1416.3225265373	0.0519787695
0.8852996005	0.1407731304	0.1371218685	0.0007680359	-0.0002343239	-1416.2964701282	0.0520116195
0.8861187423	0.1407737587	0.1371216771	0.0007670177	-0.0002337667	-1416.2703594121	0.0520444570
0.8869378528	0.1407743861	0.1371214860	0.0007660008	-0.0002332101	-1416.2441947311	0.0520772818
0.8877569320	0.1407750127	0.1371212955	0.0007649852	-0.0002326540	-1416.2179764454	0.0521100941
0.8885759800	0.1407756384	0.1371211054	0.0007639709	-0.0002320987	-1416.1917049335	0.0521428937
0.8893949967	0.1407762633	0.1371209157	0.0007629579	-0.0002315441	-1416.1653805942	0.0521756808
0.8902139822	0.1407768873	0.1371207265	0.0007619462	-0.0002309904	-1416.1390038465	0.0522084553
0.8910329365	0.1407775105	0.1371205378	0.0007609358	-0.0002304377	-1416.1125751307	0.0522412172
0.8918518596	0.1407781328	0.1371203496	0.0007599267	-0.0002298859	-1416.0860949087	0.0522739666
0.8926707514	0.1407787543	0.1371201618	0.0007589188	-0.0002293353	-1416.0595636640	0.0523067034
0.8934896120	0.1407793749	0.1371199744	0.0007579121	-0.0002287860	-1416.0329819015	0.0523394277
0.8943084414	0.1407799947	0.1371197875	0.0007569066	-0.0002282379	-1416.0063501467	0.0523721394
0.8951272397	0.1407806136	0.1371196011	0.0007559024	-0.0002276912	-1415.9796689442	0.0524048386
0.8959460067	0.1407812317	0.1371194151	0.0007548994	-0.0002271461	-1415.9529388561	0.0524375253
0.8967647425	0.1407818490	0.1371192296	0.0007538975	-0.0002266026	-1415.9261604594	0.0524701995
0.8975834472	0.1407824654	0.1371190445	0.0007528968	-0.0002260608	-1415.8993343427	0.0525028612
0.8984021206	0.1407830809	0.1371188599	0.0007518973	-0.0002255208	-1415.8724611029	0.0525355104
0.8992207630	0.1407836956	0.1371186757	0.0007508989	-0.0002249826	-1415.8455413406	0.0525681471
0.9000393741	0.1407843095	0.1371184920	0.0007499016	-0.0002244464	-1415.8185756561	0.0526007713
0.9008579541	0.1407849226	0.1371183087	0.0007489055	-0.0002239122	-1415.7915646445	0.0526333831
0.9016765029	0.1407855348	0.1371181258	0.0007479104	-0.0002233800	-1415.7645088911	0.0526659824
0.9024950206	0.1407861461	0.1371179434	0.0007469165	-0.0002228499	-1415.7374089666	0.0526985692
0.9033135072	0.1407867566	0.1371177615	0.0007459236	-0.0002223219	-1415.7102654237	0.0527311437
0.9041319626	0.1407873663	0.1371175799	0.0007449317	-0.0002217960	-1415.6830787927	0.0527637056
0.9049503869	0.1407879752	0.1371173988	0.0007439409	-0.0002212722	-1415.6558495791	0.0527962552
0.9057687801	0.1407885832	0.1371172182	0.0007429512	-0.0002207505	-1415.6285782611	0.0528287923
0.9065871422	0.1407891904	0.1371170380	0.0007419624	-0.0002202309	-1415.6012652879	0.0528613171
0.9074054732	0.1407897968	0.1371168582	0.0007409747	-0.0002197133	-1415.5739110792	0.0528938294
0.9082237731	0.1407904023	0.1371166788	0.0007399879	-0.0002191977	-1415.5465160245	0.0529263293
0.9090420418	0.1407910070	0.1371164998	0.0007390022	-0.0002186840	-1415.5190804836	0.0529588168
0.9098602795	0.1407916109	0.1371163213	0.0007380173	-0.0002181722	-1415.4916047874	0.0529912920
0.9106784861	0.1407922139	0.1371161432	0.0007370335	-0.0002176622	-1415.4640892390	0.0530237547
0.9114966617	0.1407928162	0.1371159656	0.0007360505	-0.0002171540	-1415.4365341150	0.0530562051
0.9123148062	0.1407934175	0.1371157883	0.0007350685	-0.0002166475	-1415.4089396671	0.0530886431
0.9131329196	0.1407940181	0.1371156115	0.0007340874	-0.0002161426	-1415.3813061239	0.0531210687
0.9139510019	0.1407946179	0.1371154351	0.0007331072	-0.0002156394	-1415.3536336924	0.0531534820
0.9147690532	0.1407952168	0.1371152591	0.0007321278	-0.0002151377	-1415.3259225598	0.0531858829
0.9155870735	0.1407958149	0.1371150835	0.0007311493	-0.0002146374	-1415.2981728953	0.0532182714
0.9164050627	0.1407964121	0.1371149083	0.0007301717	-0.0002141386	-1415.2703848516	0.0532506476
0.9172230209	0.1407970086	0.1371147336	0.0007291949	-0.0002136412	-1415.2425585664	0.0532830114
0.9180409481	0.1407976042	0.1371145593	0.0007282189	-0.0002131451	-1415.2146941637	0.0533153629
0.9188588443	0.1407981990	0.1371143853	0.0007272438	-0.0002126502	-1415.1867917558	0.0533477021
0.9196767094	0.1407987930	0.1371142118	0.0007262694	-0.0002121566	-1415.1588514436	0.0533800288
0.9204945436	0.1407993862	0.1371140387	0.0007252959	-0.0002116642	-1415.1308733187	0.0534123433
0.9213123467	0.1407999785	0.1371138660	0.0007243231	-0.0002111728	-1415.1028574643	0.0534446454
0.9221301189	0.1408005701	0.1371136937	0.0007233512	-0.0002106826	-1415.0748039558	0.0534769352
0.9229478601	0.1408011608	0.1371135218	0.0007223800	-0.0002101933	-1415.0467128627	0.0535092126
0.9237655703	0.1408017507	0.1371133504	0.0007214097	-0.0002097049	-1415.0185842488	0.0535414777
0.9245832495	0.1408023398	0.1371131793	0.0007204402	-0.0002092174	-1414.9904181738	0.0535737305
0.9254008978	0.1408029281	0.1371130086	0.0007194715	-0.0002087306	-1414.9622146939	0.0536059709
0.9262185151	0.1408035155	0.1371128384	0.0007185037	-0.0002082446	-1414.9339738625	0.0536381990
0.9270361014	0.1408041022	0.1371126685	0.0007175368	-0.0002077592	-1414.9056957315	0.0536704148
0.9278536568	0.1408046880	0.1371124990	0.0007165707	-0.0002072743	-1414.8773803516	0.0537026183
0.9286711813	0.1408052730	0.1371123300	0.0007156055	-0.0002067900	-1414.8490277731	0.0537348094
0.9294886749	0.1408058573	0.1371121613	0.0007146412	-0.0002063060	-1414.8206380465	0.0537669883
0.9303061375	0.1408064407	0.1371119931	0.0007136779	-0.0002058222	-1414.7922112230	0.0537991548
0.9311235692	0.1408070233	0.1371118252	0.0007127156	-0.0002053387	-1414.7637473548	0.0538313091
0.9319409700	0.1408076050	0.1371116578	0.0007117542	-0.0002048553	-1414.7352464956	0.0538634510
0.9327583398	0.1408081860	0.1371114907	0.0007107939	-0.0002043720	-1414.7067087005	0.0538955806
0.9335756788	0.1408087662	0.1371113241	0.0007098346	-0.0002038885	-1414.6781340263	0.0539276980
0.9343929869	0.1408093456	0.1371111578	0.0007088763	-0.0002034049	-1414.6495225316	0.0539598030
0.9352102641	0.1408099241	0.1371109920	0.0007079192	-0.0002029211	-1414.6208742764	0.0539918957
0.9360275104	0.1408105019	0.1371108266	0.0007069631	-0.0002024370	-1414.5921893227	0.0540239762
0.9368447259	0.1408110789	0.1371106615	0.0007060081	-0.0002019525	-1414.5634677335	0.0540560444
0.9376619105	0.1408116550	0.1371104969	0.0007050543	-0.0002014675	-1414.5347095731	0.0540881003
0.9384790642	0.1408122304	0.1371103326	0.0007041016	-0.0002009820	-1414.5059149069	0.0541201440
0.9392961871	0.1408128049	0.1371101688	0.0007031500	-0.0002004959	-1414.4770838009	0.0541521753
0.9401132791	0.1408133787	0.1371100054	0.0007021997	-0.0002000091	-1414.4482163216	0.0541841944
0.9409303403	0.1408139517	0.1371098424	0.0007012505	-0.0001995216	-1414.4193125356	0.0542162013
0.9417473707	0.1408145238	0.1371096797	0.0007003025	-0.0001990334	-1414.3903725097	0.0542481959
0.9425643702	0.1408150952	0.1371095175	0.0006993557	-0.0001985443	-1414.3613963100	0.0542801782
0.9433813389	0.1408156658	0.1371093557	0.0006984100	-0.0001980543	-1414.3323840024	0.0543121483
0.9441982768	0.1408162356	0.1371091943	0.0006974656	-0.0001975634	-1414.3033356517	0.0543441061
0.9450151839	0.1408168046	0.1371090333	0.0006965225	-0.0001970716	-1414.2742513221	0.0543760517
0.9458320602	0.1408173728	0.1371088728	0.0006955805	-0.0001965787	-1414.2451310762	0.0544079850
0.9466489056	0.1408179402	0.1371087126	0.0006946397	-0.0001960849	-1414.2159749758	0.0544399062
0.9474657203	0.1408185068	0.1371085528	0.0006937002	-0.0001955899	-1414.1867830807	0.0544718150
0.9482825043	0.1408190726	0.1371083935	0.0006927618	-0.0001950940	-1414.1575554497	0.0545037117
0.9490992574	0.1408196377	0.1371082345	0.0006918247	-0.0001945969	-1414.1282921395	0.0545355961
0.9499159798	0.1408202020	0.1371080760	0.0006908888	-0.0001940987	-1414.0989932052	0.0545674683
0.9507326714	0.1408207654	0.1371079179	0.0006899541	-0.0001935994	-1414.0696587003	0.0545993283
