# time	x_num	v_num	x_ana	v_ana
3.0192307692	12.2835900327	-0.0215484131	12.2839223357	-0.0222008332
3.0384615385	12.2831610134	-0.0223327708	12.2834877833	-0.0229920653
3.0576923077	12.2827169788	-0.0231143384	12.2830380470	-0.0237799406
3.0769230769	12.2822579896	-0.0238930259	12.2825731925	-0.0245643441
3.0961538462	12.2817841083	-0.0246687396	12.2820932876	-0.0253451613
3.1153846154	12.2812953998	-0.0254413821	12.2815984023	-0.0261222780
3.1346153846	12.2807919312	-0.0262108519	12.2810886090	-0.0268955810
3.1538461538	12.2802737716	-0.0269770440	12.2805639821	-0.0276649573
3.1730769231	12.2797409927	-0.0277398487	12.2800245981	-0.0284302945
3.1923076923	12.2791936681	-0.0284991526	12.2794705358	-0.0291914810
3.2115384615	12.2786318739	-0.0292548379	12.2789018761	-0.0299484056
3.2307692308	12.2780556885	-0.0300067829	12.2783187021	-0.0307009577
3.2500000000	12.2774651924	-0.0307548618	12.2777210988	-0.0314490275
3.2692307692	12.2768604686	-0.0314989447	12.2771091535	-0.0321925059
3.2884615385	12.2762416027	-0.0322388982	12.2764829556	-0.0329312842
3.3076923077	12.2756086821	-0.0329745854	12.2758425965	-0.0336652546
3.3269230769	12.2749617971	-0.0337058660	12.2751881696	-0.0343943099
3.3461538462	12.2743010401	-0.0344325967	12.2745197706	-0.0351183437
3.3653846154	12.2736265058	-0.0351546317	12.2738374970	-0.0358372503
3.3846153846	12.2729382915	-0.0358718227	12.2731414484	-0.0365509247
3.4038461538	12.2722364966	-0.0365840197	12.2724317264	-0.0372592627
3.4230769231	12.2715212231	-0.0372910710	12.2717084347	-0.0379621610
3.4423076923	12.2707925752	-0.0379928239	12.2709716788	-0.0386595168
3.4615384615	12.2700506592	-0.0386891252	12.2702215664	-0.0393512284
3.4807692308	12.2692955840	-0.0393798217	12.2694582068	-0.0400371948
3.5000000000	12.2685274606	-0.0400647602	12.2686817117	-0.0407173159
3.5192307692	12.2677464022	-0.0407437888	12.2678921943	-0.0413914923
3.5384615385	12.2669525242	-0.0414167568	12.2670897700	-0.0420596256
3.5576923077	12.2661459441	-0.0420835154	12.2662745558	-0.0427216182
3.5769230769	12.2653267817	-0.0427439184	12.2654466708	-0.0433773736
3.5961538462	12.2644951584	-0.0433978223	12.2646062359	-0.0440267960
3.6153846154	12.2636511981	-0.0440450871	12.2637533737	-0.0446697905
3.6346153846	12.2627950263	-0.0446855767	12.2628882088	-0.0453062633
3.6538461538	12.2619267705	-0.0453191591	12.2620108675	-0.0459361215
3.6730769231	12.2610465602	-0.0459457073	12.2611214779	-0.0465592730
3.6923076923	12.2601545263	-0.0465650991	12.2602201698	-0.0471756271
3.7115384615	12.2592508019	-0.0471772179	12.2593070749	-0.0477850935
3.7307692308	12.2583355212	-0.0477819529	12.2583823263	-0.0483875834
3.7500000000	12.2574088206	-0.0483791990	12.2574460592	-0.0489830088
3.7692307692	12.2564708376	-0.0489688579	12.2564984103	-0.0495712827
3.7884615385	12.2555217113	-0.0495508372	12.2555395178	-0.0501523194
3.8076923077	12.2545615822	-0.0501250512	12.2545695219	-0.0507260339
3.8269230769	12.2535905924	-0.0506914211	12.2535885640	-0.0512923424
3.8461538462	12.2526088850	-0.0512498745	12.2525967875	-0.0518511624
3.8653846154	12.2516166045	-0.0518003456	12.2515943371	-0.0524024122
3.8846153846	12.2506138965	-0.0523427754	12.2505813591	-0.0529460113
3.9038461538	12.2496009079	-0.0528771114	12.2495580016	-0.0534818804
3.9230769231	12.2485777867	-0.0534033071	12.2485244138	-0.0540099413
