# time	stress	strain
90.0576923077	-0.0808772669	-0.0008087727
90.0769230769	-0.0726878288	-0.0007268783
90.0961538462	-0.0644895612	-0.0006448956
90.1153846154	-0.0562830386	-0.0005628304
90.1346153846	-0.0480688446	-0.0004806884
90.1538461538	-0.0398475750	-0.0003984758
90.1730769231	-0.0316198416	-0.0003161984
90.1923076923	-0.0233862746	-0.0002338627
90.2115384615	-0.0151475264	-0.0001514753
90.2307692308	-0.0069042743	-0.0000690427
90.2500000000	0.0013427766	0.0000134278
90.2692307692	0.0095928905	0.0000959289
90.2884615385	0.0178452984	0.0001784530
90.3076923077	0.0260991959	0.0002609920
90.3269230769	0.0343537408	0.0003435374
90.3461538462	0.0426080517	0.0004260805
90.3653846154	0.0508612058	0.0005086121
90.3846153846	0.0591122383	0.0005911224
90.4038461538	0.0673601407	0.0006736014
90.4230769231	0.0756038610	0.0007560386
90.4423076923	0.0838423026	0.0008384230
90.4615384615	0.0920743250	0.0009207432
90.4807692308	0.1002987436	0.0010029874
90.5000000000	0.1085143310	0.0010851433
90.5192307692	0.1167198180	0.0011671982
90.5384615385	0.1249138949	0.0012491389
90.5576923077	0.1330952133	0.0013309521
90.5769230769	0.1412623888	0.0014126239
90.5961538462	0.1494140028	0.0014941400
90.6153846154	0.1575486059	0.0015754861
90.6346153846	0.1656647207	0.0016566472
90.6538461538	0.1737608454	0.0017376085
90.6730769231	0.1818354574	0.0018183546
90.6923076923	0.1898870173	0.0018988702
90.7115384615	0.1979139726	0.0019791397
90.7307692308	0.2059147627	0.0020591476
90.7500000000	0.2138878226	0.0021388782
90.7692307692	0.2218315878	0.0022183159
90.7884615385	0.2297444989	0.0022974450
90.8076923077	0.2376250062	0.0023762501
90.8269230769	0.2454715742	0.0024547157
90.8461538462	0.2532826866	0.0025328269
90.8653846154	0.2610568501	0.0026105685
90.8846153846	0.2687925998	0.0026879260
90.9038461538	0.2764885026	0.0027648850
90.9230769231	0.2841431618	0.0028414316
90.9423076923	0.2917552210	0.0029175522
90.9615384615	0.2993233675	0.0029932337
90.9807692308	0.3068463355	0.0030684634
91.0000000000	0.3143229099	0.0031432291
91.0192307692	0.3217519282	0.0032175193
91.0384615385	0.3291322833	0.0032913228
91.0576923077	0.3364629253	0.0033646293
91.0769230769	0.3437428632	0.0034374286
91.0961538462	0.3509711660	0.0035097117
91.1153846154	0.3581469634	0.0035814696
91.1346153846	0.3652694463	0.0036526945
91.1538461538	0.3723378662	0.0037233787
91.1730769231	0.3793515353	0.0037935154
91.1923076923	0.3863098249	0.0038630982
91.2115384615	0.3932121641	0.0039321216
91.2307692308	0.4000580380	0.0040005804
91.2500000000	0.4068469855	0.0040684699
91.2692307692	0.4135785964	0.0041357860
91.2884615385	0.4202525084	0.0042025251
91.3076923077	0.4268684038	0.0042686840
91.3269230769	0.4334260054	0.0043342601
91.3461538462	0.4399250732	0.0043992507
91.3653846154	0.4463653991	0.0044636540
91.3846153846	0.4527468033	0.0045274680
91.4038461538	0.4590691288	0.0045906913
91.4230769231	0.4653322369	0.0046533224
91.4423076923	0.4715360024	0.0047153600
91.4615384615	0.4776803077	0.0047768031
91.4807692308	0.4837650386	0.0048376504
91.5000000000	0.4897900783	0.0048979008
91.5192307692	0.4957553031	0.0049575530
91.5384615385	0.5016605766	0.0050166058
91.5576923077	0.5075057453	0.0050750575
91.5769230769	0.5132906336	0.0051329063
91.5961538462	0.5190150395	0.0051901504
91.6153846154	0.5246787298	0.0052467873
91.6346153846	0.5302814366	0.0053028144
91.6538461538	0.5358228531	0.0053582285
